"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2019-07-01,182,0,-106591.439397917,-418001.100804524,-84104.5928996063,-12065.7449420915,-2364.2055571122,-568.896839388068,-633.636865629977,-731.925392943327,-553.470672570323,-2.58892713970923
2019-07-01 01:00:00,182,60,-66247.0997961199,-421702.482251936,-85767.0249277154,-11956.0242175072,-2231.2175884875,-588.883309612886,-637.39064486581,-733.541799073454,-553.491839672031,-2.58892713970923
2019-07-01 02:00:00,182,120,-61910.3286871649,-424905.008140928,-87413.112260624,-11842.3702583379,-2108.72545533179,-608.741856484473,-641.388543721501,-735.333894198561,-553.51326474452,-2.58892713970923
2019-07-01 03:00:00,182,180,-60652.4596464335,-427547.84152597,-89039.1157292624,-11724.8319670346,-1995.77319189379,-627.983479464508,-645.471478247337,-737.19131108296,-553.534959459171,-2.58892713970923
2019-07-01 04:00:00,182,240,-57508.1924936749,-429579.927302936,-90630.0501517111,-11603.2871528482,-1892.03127285922,-646.39956001967,-649.573201493165,-739.068419939935,-553.556926141446,-2.58892713970923
2019-07-01 05:00:00,182,300,-56437.94446433,-431003.822590545,-92172.1411740002,-11477.3931589371,-1797.16606223407,-663.848171972432,-653.647501171631,-740.933734436279,-553.579162481829,-2.58892713970923
2019-07-01 06:00:00,182,360,-56297.2156360394,-431856.452860546,-93661.6184905245,-11346.8772120083,-1710.82887174229,-680.245967680077,-657.664568099408,-742.767251124924,-553.601663184725,-2.58892713970923
2019-07-01 07:00:00,182,420,-47853.1968418541,-432141.763764291,-95089.2882212729,-11211.4628023894,-1632.10925350441,-695.384807773304,-661.552784788835,-744.520547481985,-553.624418812415,-2.58892713970923
2019-07-01 08:00:00,182,480,-44565.3622315186,-431896.974873588,-96436.8117195559,-11070.7631859044,-1560.82252705089,-709.329363260674,-665.322770598079,-746.201544099717,-553.647418037875,-2.58892713970923
2019-07-01 09:00:00,182,540,-42020.2823963334,-431202.547508963,-97707.7260542248,-10924.5417707291,-1497.02906261971,-722.265517223756,-669.020834570392,-747.842373109809,-553.6706522369,-2.58892713970923
2019-07-01 10:00:00,182,600,-36143.1017025333,-430100.851740627,-98906.3262335037,-10772.7064072147,-1439.8933135885,-734.133863758378,-672.616741477667,-749.422953092713,-553.69411334891,-2.58892713970923
2019-07-01 11:00:00,182,660,-33439.6329266849,-428630.063803196,-100032.347646918,-10615.2537584572,-1389.03591576636,-745.032703512679,-676.126823405645,-750.9548662197,-553.717793143038,-2.58892713970923
2019-07-01 12:00:00,182,720,-31662.2467216417,-426825.369256704,-101091.698794943,-10452.256053229,-1344.19010917974,-755.111347209235,-679.582482782555,-752.45982089576,-553.741685512055,-2.58892713970923
2019-07-01 13:00:00,182,780,-27638.6320088944,-424704.441415962,-102088.309358777,-10283.7923862295,-1304.69668921093,-764.404388305851,-682.980344534618,-753.935883993494,-553.765785459801,-2.58892713970923
2019-07-01 14:00:00,182,840,-74.1468778903941,-344599.95985404,-103021.576323153,-10111.3560626565,-1276.73881544739,-775.113605906056,-686.971753923462,-755.82323075715,-553.790108061621,-2.58892713970923
2019-07-01 15:00:00,182,900,-138.522037993307,-264507.077250552,-103868.402075827,-9932.80880153451,-1249.29751352345,-784.221806511134,-690.657148900289,-757.514843965611,-553.814680183561,-2.58892713970923
2019-07-01 16:00:00,182,960,-197.251860371708,-200924.715620108,-104621.853513905,-9747.09419917082,-1220.01844727078,-790.972684993211,-693.777557001572,-758.836760567468,-553.839451246808,-2.58892713970923
2019-07-01 17:00:00,182,1020,-251.876183945778,-155756.736979583,-105289.642557206,-9554.99269026122,-1192.83294053637,-796.660556176394,-696.694853687747,-760.033288706086,-553.864395003322,-2.58892713970923
2019-07-01 18:00:00,182,1080,-303.357560222826,-124470.371570345,-105872.667468363,-9357.02677759574,-1168.98155034397,-801.839470476555,-699.559169212895,-761.205653502229,-553.889503167405,-2.58892713970923
2019-07-01 19:00:00,182,1140,-353.176973036086,-102507.111398781,-106368.259094824,-9153.51877915636,-1148.6806261568,-806.770418345309,-702.437513838656,-762.399007118374,-553.91477491343,-2.58892713970923
2019-07-01 20:00:00,182,1200,-403.248434123527,-86651.4100848814,-106772.951714979,-8944.63194930076,-1131.76465469926,-811.593988374693,-705.363304555546,-763.63586648336,-553.940212875662,-2.58892713970923
2019-07-01 21:00:00,182,1260,-452.288095773938,-74836.4312024005,-107084.990785242,-8730.41003764698,-1117.88283777169,-816.37978769295,-708.350234773711,-764.925488581502,-553.965821263867,-2.58892713970923
2019-07-01 22:00:00,182,1320,-517.944685045384,-65765.5986808505,-107307.112334228,-8510.925438607,-1106.89021189758,-821.248294391326,-711.4283387266,-766.288045674166,-553.991605842659,-2.58892713970923
2019-07-01 23:00:00,182,1380,-624.680584958486,-58673.419386791,-107451.784363592,-8286.2491608894,-1098.64580675506,-826.311662906719,-714.626701380168,-767.743039969691,-554.017574429045,-2.58892713970923
2019-07-02,183,0,-928.066990446709,-48337.5749667197,-107461.586523794,-7821.43377951207,-1088.44417769013,-836.940401995918,-721.346747107822,-770.905547769192,-554.07009497726,-2.58892713970923
2019-07-02 01:00:00,183,60,-1282.20183386755,-44478.7382620268,-107330.480900841,-7581.17741546457,-1086.51406081972,-842.756169244738,-724.938706702045,-772.660040334968,-554.096665695206,-2.58892713970923
2019-07-02 02:00:00,183,120,-1905.22440942587,-41233.1898148058,-107113.093886176,-7335.4957775746,-1086.21501506022,-848.901080747992,-728.683159831573,-774.528697275111,-554.123457866993,-2.58892713970923
2019-07-02 03:00:00,183,180,-2830.05102232227,-38458.0029839761,-106812.367279798,-7084.12036270386,-1086.87181851072,-855.244006650943,-732.540762630545,-776.485449453412,-554.150480317376,-2.58892713970923
2019-07-02 04:00:00,183,240,-4200.0382529479,-36045.2879893305,-106433.415417,-6826.90909668926,-1088.19875272623,-861.75727070885,-736.50240987726,-778.524360451249,-554.177740080332,-2.58892713970923
2019-07-02 05:00:00,183,300,-6086.90836916001,-33913.1371446891,-105981.473599174,-6563.76841267081,-1089.82441598559,-868.371311829602,-740.5465305933,-780.63124547062,-554.205242930684,-2.58892713970923
2019-07-02 06:00:00,183,360,-8547.05782539365,-32002.3664871763,-105462.049042993,-6294.76335329905,-1091.47328669547,-875.03170910988,-744.655747694569,-782.79472644219,-554.232993183758,-2.58892713970923
2019-07-02 07:00:00,183,420,-10191.9409876578,-30265.8641688035,-104880.631112372,-6019.93150201857,-1092.39012023675,-881.506110554191,-748.75910533508,-784.967986164817,-554.260991871751,-2.58892713970923
2019-07-02 08:00:00,183,480,-11520.7090903295,-28667.1100213537,-104243.127388489,-5739.86845506209,-1092.83872249007,-887.872936162568,-752.876785415536,-787.164514816711,-554.289238546689,-2.58892713970923
2019-07-02 09:00:00,183,540,-12597.1048809551,-27185.5259372531,-103554.379506667,-5455.3936507795,-1092.78193252058,-894.110534172917,-756.999811756896,-789.378517887819,-554.317733047413,-2.58892713970923
2019-07-02 10:00:00,183,600,-13179.2217344858,-25802.3782238974,-102818.797229401,-5167.66606058746,-1092.20740983585,-900.194671004569,-761.118333453603,-791.603619185204,-554.346474575792,-2.58892713970923
