"dates","DOY","TIME","WC0cm","WC2.5cm","WC5cm","WC10cm","WC15cm","WC20cm","WC30cm","WC50cm","WC100cm","WC200cm"
2019-07-01,182,0,0.141925562098524,0.119843216601944,0.149619056514973,0.200205455666615,0.251620302892655,0.298855355686916,0.299827990871616,0.299939432491305,0.299998807337483,0.524492339977079
2019-07-01 01:00:00,182,60,0.150882497575654,0.119708245275459,0.149251765072472,0.200421561402155,0.253233159902862,0.297766551086817,0.299646930796437,0.29987268225853,0.299997601062298,0.524492339977079
2019-07-01 02:00:00,182,120,0.15220269875861,0.119592538500828,0.148895896492257,0.200647764744794,0.254816112228974,0.296724451346983,0.299455383824576,0.299798865892732,0.299996380137737,0.524492339977079
2019-07-01 03:00:00,182,180,0.152605237451712,0.119497791628151,0.148551699195625,0.200884266569147,0.256369018495798,0.295749976141453,0.299261116201801,0.2997225676418,0.299995143900623,0.524492339977079
2019-07-01 04:00:00,182,240,0.153654118735301,0.119425388447678,0.148221705646748,0.201131634399611,0.257883807979456,0.29484774674509,0.299067313722648,0.299645675203303,0.299993892220443,0.524492339977079
2019-07-01 05:00:00,182,300,0.154025984650926,0.119374884862733,0.147908007965021,0.20139092709642,0.259351997538897,0.294018759602812,0.29887613781375,0.299569478580724,0.299992625230822,0.524492339977079
2019-07-01 06:00:00,182,360,0.154075473486039,0.11934473324573,0.147610571784017,0.201663118265983,0.260765024806745,0.29326136800663,0.298688929037361,0.29949478640619,0.299991343235515,0.524492339977079
2019-07-01 07:00:00,182,420,0.157331171443494,0.11933465876784,0.147330433422356,0.20194925048112,0.262124175169336,0.292579836315078,0.298508921688596,0.299423551785893,0.299990046774232,0.524492339977079
2019-07-01 08:00:00,182,480,0.158778805608367,0.119343301934877,0.147070330674986,0.20225067297715,0.263419333560482,0.291966430632339,0.298335497981058,0.299355427828519,0.299988736494239,0.524492339977079
2019-07-01 09:00:00,182,540,0.159984776526167,0.119367851332461,0.146828736762366,0.202568497774547,0.264635308929509,0.291409189598621,0.298166431954921,0.299289094447136,0.299987412888735,0.524492339977079
2019-07-01 10:00:00,182,600,0.163116626629947,0.119406890111176,0.146604108511403,0.202903598713114,0.265774259339718,0.290907567555589,0.298003021204025,0.299225348072173,0.29998607641874,0.524492339977079
2019-07-01 11:00:00,182,660,0.164756575867054,0.11945918387926,0.146395856053936,0.203256721088497,0.266831095543675,0.290454757641867,0.297844436761765,0.299163705566959,0.299984727554904,0.524492339977079
2019-07-01 12:00:00,182,720,0.165918520644148,0.119523626872135,0.14620232881724,0.203628502912054,0.26779928937152,0.290042495130974,0.297689195121046,0.299103282494712,0.299983366646849,0.524492339977079
2019-07-01 13:00:00,182,780,0.168845640532015,0.119599756034657,0.146022335914261,0.204019626971224,0.26868210839114,0.28966772320434,0.29753739607789,0.299044148499498,0.299981993980859,0.524492339977079
