id,genus,species,location,South,East,lat,long,elevation,sex,date,collection_ID,collector,metric,area,type,rep,value_mm,dorsal_surface_mm2,ventral_surfave_mm2,ratiodorsal_ventral,pven,body_lenght_mm,tail_lenght_mm,notes,age
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,1,14.74,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,2,17.94,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,3,17.74,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,4,12.69,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,5,16.39,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,dorsal,fur,6,17.04,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,1,13.57,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,2,13.97,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,3,12.69,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,4,13.88,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,5,13.36,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,side,fur,6,9.81,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,1,3.54,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,2,2.77,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,3,3.37,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,4,3,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,5,2.4,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,ventral,fur,6,2.3,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,1,11.75,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,2,8.66,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,3,11.64,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,4,5.97,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,5,10.06,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,head,fur,6,7.55,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_dorsal,fur,1,4.83,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_dorsal,fur,2,4.86,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_dorsal,fur,3,4.52,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_ventral,fur,4,3.26,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_ventral,fur,5,2.42,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_basal_ventral,fur,6,1.95,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,1,0.91,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,2,0.72,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,3,0.84,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,4,0.22,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,5,0.52,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,depth,tail_terminal,fur,6,0.25,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,1,21.5,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,2,23.53,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,3,20.87,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,4,19.73,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,5,20.2,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,6,23.57,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,7,21.38,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,8,19.98,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,9,22.59,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,guard,10,24.53,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,1,18.92,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,2,19.48,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,3,18.72,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,4,17.98,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,5,17.04,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,6,18.66,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,7,17.42,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,8,19.78,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,9,18.96,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,dorsal,fur,10,19.58,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,1,11.1,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,2,12.53,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,3,12.87,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,4,10.56,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,5,10.66,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,6,10.61,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,7,10.58,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,8,9.63,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,9,11.42,63400,31700,2,0.333333333,317,350,,adult
1,Pseudocheirus,peregrinus,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,8/9/1958,J10116,S. Breeden,length,ventral,fur,10,9.12,63400,31700,2,0.333333333,317,350,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,1,12.37,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,2,11.68,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,3,14.74,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,4,12.99,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,5,11.92,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,dorsal,fur,6,12.83,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,1,10.83,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,2,9.08,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,3,11.25,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,4,7.83,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,5,11.94,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,side,fur,6,9.98,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,1,3.76,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,2,4.97,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,3,4.62,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,4,7.07,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,5,5.06,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,ventral,fur,6,5.92,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,1,9.14,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,2,7.81,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,3,9.9,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,4,10.85,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,5,8.19,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,depth,head,fur,6,4.02,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,1,20.7,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,2,18.38,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,3,20.31,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,4,22.86,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,5,21.15,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,6,20.31,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,7,20.79,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,8,19.61,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,9,20.99,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,guard,10,21.83,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,1,16.85,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,2,13.81,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,3,14.35,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,4,17.37,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,5,18.04,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,6,16.84,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,7,17.19,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,8,16.5,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,9,16.07,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,dorsal,fur,10,18.06,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,1,11.57,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,2,11.95,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,3,12.83,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,4,13.25,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,5,13.33,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,6,14.6,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,7,9.26,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,8,14.63,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,9,9.51,46355,24500,1.892040816,0.345776586,301,365,,adult
2,Pseudocheirus,peregrinus,Bunya mountain,26.53,151.37,-28.8833,151.61667,916,,14/10/1931,J5206,F.C. Green,length,ventral,fur,10,12.15,46355,24500,1.892040816,0.345776586,301,365,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,1,12.97,39889,10036,3.974591471,0.201021532,336,353,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,2,12.29,39889,10036,3.974591471,0.201021532,336,354,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,3,11.15,39889,10036,3.974591471,0.201021532,336,355,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,4,11.43,39889,10036,3.974591471,0.201021532,336,356,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,5,10.15,39889,10036,3.974591471,0.201021532,336,357,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,dorsal,fur,6,12.09,39889,10036,3.974591471,0.201021532,336,358,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,side,fur,1,9.91,39889,10036,3.974591471,0.201021532,336,359,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,side,fur,2,8.43,39889,10036,3.974591471,0.201021532,336,360,,adult
3,Pseudocheirus,peregrinus,Rockhampton,23.23,150.3,-23.3833,150.05,90,Female,10/5/1929,J4882,R.E. Wallis,depth,side,fur,3,9.86,39889,10036,3.974591471,0.201021532,336,361,,adult
