"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2019-07-01,182,0,-1844647.44292033,-55945749.6726383,-5447123.57957034,-272821.401759605,-25305.7645756163,-3130.30446248249,-2273.85608843556,-1941.32614786632,-1592.96853328673,-3.02175902751415
2019-07-01 01:00:00,182,60,-166861.128334486,-55945615.5151528,-5446919.57343667,-273913.441072334,-25526.2647405476,-3109.13080877636,-2273.45589069612,-1943.78219932488,-1592.9909752302,-3.02175902751415
2019-07-01 02:00:00,182,120,-71439.2480408326,-55945481.3107209,-5446715.50112012,-274928.350581155,-25743.798808757,-3088.57013691408,-2273.09696297024,-1946.23899234505,-1593.01351896476,-3.02175902751415
2019-07-01 03:00:00,182,180,-53375.2200650607,-55945347.0032148,-5446511.36204589,-275864.103627033,-25958.3003081627,-3068.6115054323,-2272.77718569093,-1948.69547985982,-1593.03616430619,-3.02175902751415
2019-07-01 04:00:00,182,240,-45982.5526250429,-55945212.5661109,-5446307.1557149,-276717.776902131,-26169.4688644334,-3049.24315544233,-2272.4944824022,-1951.15063731709,-1593.05891102356,-3.02175902751415
2019-07-01 05:00:00,182,300,-43200.4700555541,-55945077.9817016,-5446102.88172266,-277487.469507721,-26376.8456022248,-3030.45034564617,-2272.246064621,-1953.60293070562,-1593.0817588273,-3.02175902751415
2019-07-01 06:00:00,182,360,-39267.4883022009,-55944943.2360875,-5445898.53972446,-278173.057214086,-26579.9932319185,-3012.2197919654,-2272.02988562376,-1956.0513414796,-1593.10470737231,-3.02175902751415
2019-07-01 07:00:00,182,420,-33363.9339189843,-55944808.3172863,-5445694.12945473,-278773.253166885,-26778.4487589757,-2994.53865310322,-2271.84421636105,-1958.49506703871,-1593.12775627434,-3.02175902751415
2019-07-01 08:00:00,182,480,-31556.7855246673,-55944673.2136205,-5445489.65086965,-279284.550475442,-26971.4276836104,-2977.40139097892,-2271.6899722697,-1960.93515477684,-1593.15090516076,-3.02175902751415
2019-07-01 09:00:00,182,540,-31412.2951664915,-55944537.9133525,-5445285.10414103,-279707.248759053,-27158.0064962059,-2960.80369483641,-2271.56872122164,-1963.37309936528,-1593.17415371913,-3.02175902751415
2019-07-01 10:00:00,182,600,-30170.1519805465,-55944402.4023999,-5445080.48946174,-280045.985664272,-27337.6447986018,-2944.74005457669,-2271.48176208853,-1965.81019624468,-1593.19750170063,-3.02175902751415
2019-07-01 11:00:00,182,660,-29540.5538653715,-55944266.6656914,-5444875.80693107,-280305.280679,-27510.1601892092,-2929.20161157849,-2271.42926093598,-1968.24693769134,-1593.22094889576,-3.02175902751415
2019-07-01 12:00:00,182,720,-30257.4013488204,-55944130.6871957,-5444671.05655532,-280489.097688482,-27675.4742786953,-2914.17058566352,-2271.40838128963,-1970.68170652876,-1593.24449506565,-3.02175902751415
2019-07-01 13:00:00,182,780,-30221.3906920857,-55943994.4498256,-5444466.23826409,-280601.826513173,-27833.6130987853,-2899.64605903467,-2271.42178760398,-1973.11672679958,-1593.26813999444,-3.02175902751415
2019-07-01 14:00:00,182,840,-75.0158513202912,-36749781.1883488,-5444261.34141171,-280647.006520496,-27981.7444298114,-2876.10712620733,-2268.37924529595,-1973.39545732073,-1593.29186405122,-3.02175902751415
2019-07-01 15:00:00,182,900,-165.898208665348,-15295901.3051525,-5444056.35019716,-280626.371197441,-28115.4872153009,-2829.72393934225,-2257.72107104661,-1968.33817758205,-1593.31542784124,-3.02175902751415
2019-07-01 16:00:00,182,960,-244.719065387406,-7206926.08993835,-5443851.29110542,-280541.243194074,-28242.0163238184,-2784.92983401862,-2247.33356678677,-1963.44968501022,-1593.33875462064,-3.02175902751415
2019-07-01 17:00:00,182,1020,-318.623214116378,-4022727.31299023,-5443646.1670391,-280393.933879731,-28361.7504285513,-2744.43497086902,-2238.07698947764,-1959.32695436369,-1593.36186875246,-3.02175902751415
2019-07-01 18:00:00,182,1080,-391.769748136936,-2541027.40204104,-5443440.97904537,-280187.533005674,-28474.7450663252,-2709.17263185789,-2230.243057985,-1956.16992213681,-1593.38480974487,-3.02175902751415
2019-07-01 19:00:00,182,1140,-466.215695016573,-1744229.96006835,-5443235.72743519,-279926.68461666,-28580.9923949208,-2679.40380328027,-2223.91685622209,-1954.03503048844,-1593.40762287852,-3.02175902751415
2019-07-01 20:00:00,182,1200,-541.022186124249,-1264219.74650235,-5443030.4119255,-279615.310683982,-28680.4992666722,-2654.88974870991,-2219.03447871488,-1952.87603614443,-1593.43035374321,-3.02175902751415
2019-07-01 21:00:00,182,1260,-618.121697211096,-951276.621250416,-5442825.0318113,-279257.14793988,-28773.223480201,-2635.06432468635,-2215.43659214852,-1952.5814605419,-1593.45304428111,-3.02175902751415
2019-07-01 22:00:00,182,1320,-689.859827687899,-735769.95217238,-5442619.58611943,-278854.827709059,-28859.1736752284,-2619.2167285752,-2212.92300615571,-1953.01236057396,-1593.47573063779,-3.02175902751415
2019-07-01 23:00:00,182,1380,-772.882486150343,-580420.463293723,-5442414.07350042,-278413.209141423,-28938.521005414,-2606.65809019753,-2211.30148715306,-1954.03588525688,-1593.49844264155,-3.02175902751415
2019-07-02,183,0,-1018.06666263153,-380250.628791644,-5442002.83868078,-277423.828004619,-29079.7807664988,-2589.22778505734,-2210.13784102021,-1957.44998122277,-1593.54403632806,-3.02175902751415
2019-07-02 01:00:00,183,60,-1320.40502565916,-316677.414482772,-5441797.11077825,-276879.056488778,-29142.2489822265,-2583.57221662356,-2210.38793138316,-1959.69809981706,-1593.56695439387,-3.02175902751415
2019-07-02 02:00:00,183,120,-1841.85104277448,-268835.898189287,-5441591.30424411,-276303.000332768,-29199.5191389388,-2579.63202336904,-2211.11248878668,-1962.25233454529,-1593.58997323944,-3.02175902751415
2019-07-02 03:00:00,183,180,-2713.14600244957,-232457.935505359,-5441385.4150489,-275696.163477633,-29251.5216315486,-2577.20116181259,-2212.26135217378,-1965.07868316473,-1593.61310568956,-3.02175902751415
2019-07-02 04:00:00,183,240,-3962.4161803012,-204746.436697502,-5441179.43965597,-275057.584650153,-29298.0731276417,-2576.04282730523,-2213.77400933604,-1968.13610128233,-1593.63636276494,-3.02175902751415
2019-07-02 05:00:00,183,300,-5565.92028354866,-183101.640131376,-5440973.37481337,-274389.307260624,-29338.8056436235,-2575.91697521139,-2215.58745683662,-1971.38187146387,-1593.6597534474,-3.02175902751415
2019-07-02 06:00:00,183,360,-7482.15833930994,-165863.313429669,-5440767.21692936,-273693.395247935,-29373.4453585978,-2576.6184489315,-2217.64761219889,-1974.77940690297,-1593.68328485559,-3.02175902751415
2019-07-02 07:00:00,183,420,-8679.04284369239,-151872.940125121,-5440560.96111748,-272972.046404948,-29401.7622946513,-2577.9744749939,-2219.9086793099,-1978.29780011895,-1593.7069625387,-3.02175902751415
2019-07-02 08:00:00,183,480,-9415.74585307371,-140410.124663797,-5440354.60384853,-272225.633667823,-29423.5403210149,-2579.84702345733,-2222.33405383696,-1981.91243109008,-1593.73079076705,-3.02175902751415
2019-07-02 09:00:00,183,540,-10007.5191465473,-130835.79244134,-5440148.14168187,-271456.699260684,-29438.5276595381,-2582.12835933225,-2224.89520366048,-1985.60419254156,-1593.75477279278,-3.02175902751415
2019-07-02 10:00:00,183,600,-9982.94594539946,-122751.692360374,-5439941.57082911,-270667.82873327,-29446.7294951822,-2584.73505671415,-2227.57007085137,-1989.35839384798,-1593.77891110238,-3.02175902751415
2019-07-02 11:00:00,183,660,-9986.49408508399,-115900.520953021,-5439734.88712193,-269860.169738676,-29448.3738153949,-2587.6053157467,-2230.34241613531,-1993.16431010593,-1593.8032076042,-3.02175902751415
2019-07-02 12:00:00,183,720,-10016.3848723543,-109948.595234345,-5439528.08517479,-269037.277952337,-29443.5209758914,-2590.69170326346,-2233.19976006897,-1997.01377357904,-1593.82766376518,-3.02175902751415
2019-07-02 13:00:00,183,780,-10024.1254567409,-104768.104307268,-5439321.15729576,-268199.849467676,-29432.4370352623,-2593.9606819933,-2236.13343092024,-2000.90120701148,-1593.85228074922,-3.02175902751415
2019-07-02 14:00:00,183,840,-93.7036042094246,-35073.2891707353,-5439114.04423063,-267347.328236691,-29402.8504436326,-2551.48105709801,-2225.27689459512,-1995.36507465984,-1593.87685865225,-3.02175902751415
2019-07-02 15:00:00,183,900,-162.077772066002,-14076.4656487123,-5438906.75010016,-266481.446639978,-29365.301969897,-2504.76926498406,-2212.88276787784,-1988.76340595098,-1593.90113098741,-3.02175902751415
2019-07-02 16:00:00,183,960,-228.205158407959,-8225.54735256018,-5438699.25113779,-265603.457692497,-29322.0602121686,-2463.39223440054,-2201.80107493815,-1983.03728008047,-1593.92512357242,-3.02175902751415
2019-07-02 17:00:00,183,1020,-295.042906153944,-5811.1684972213,-5438491.51624746,-264713.817580625,-29273.1679939239,-2428.27717959721,-2192.30694897064,-1978.37062958678,-1593.9488787019,-3.02175902751415
2019-07-02 18:00:00,183,1080,-362.237327475147,-4565.75286580409,-5438283.50785836,-263814.252746348,-29218.5505743487,-2399.82716131172,-2184.53119504263,-1974.84940306853,-1593.97244504461,-3.02175902751415
2019-07-02 19:00:00,183,1140,-433.24026376977,-3849.71850294393,-5438075.17727937,-262906.755158598,-29158.164094575,-2377.95603726548,-2178.47321060681,-1972.47105736403,-1593.99587365998,-3.02175902751415
2019-07-02 20:00:00,183,1200,-503.587394598649,-3423.87431059006,-5437866.46443731,-261992.700790442,-29091.9601908369,-2362.02094513264,-2173.9805202373,-1971.13116950479,-1594.01921344313,-3.02175902751415
2019-07-02 21:00:00,183,1260,-576.246553338765,-3173.91558532675,-5437657.29740461,-261074.212358446,-29019.7700008795,-2351.03637232333,-2170.80616363949,-1970.66238258975,-1594.04250714163,-3.02175902751415
2019-07-02 22:00:00,183,1320,-646.510581058443,-3036.72173263968,-5437447.58585833,-260152.523140471,-28941.539713675,-2343.96356450326,-2168.68689037961,-1970.88705622878,-1594.06578963447,-3.02175902751415
2019-07-02 23:00:00,183,1380,-714.073989284623,-2974.99071344869,-5437237.2281317,-259227.928019305,-28857.491789496,-2339.92280830409,-2167.40085590293,-1971.6559235703,-1594.08908843223,-3.02175902751415
2019-07-03,184,0,-886.869658384486,-2979.2785872785,-5436814.01952394,-257373.647491257,-28673.7510313616,-2338.50669918274,-2166.7276998751,-1974.42335820612,-1594.13581770308,-3.02175902751415
2019-07-03 01:00:00,184,60,-1069.19633422029,-3019.22457751344,-5436600.82933215,-256443.202545079,-28574.7384535944,-2340.39394375541,-2167.16735355719,-1976.30634942342,-1594.15928082749,-3.02175902751415
2019-07-03 02:00:00,184,120,-1414.92648360809,-3075.56981768282,-5436386.30198179,-255512.520333188,-28471.4667675744,-2343.79755600815,-2168.08432119305,-1978.49588131724,-1594.18282845687,-3.02175902751415
2019-07-03 03:00:00,184,180,-1895.23308012734,-3142.52351553799,-5436170.19890544,-254580.194370697,-28364.1893074759,-2348.63561071118,-2169.46951920138,-1980.9864408463,-1594.20647405607,-3.02175902751415
2019-07-03 04:00:00,184,240,-2567.12642130638,-3215.52039977327,-5435952.23474936,-253645.131972039,-28252.8451250509,-2354.76805635056,-2171.29651130127,-1983.76091540526,-1594.23023048195,-3.02175902751415
2019-07-03 05:00:00,184,300,-3681.92487359752,-3290.51189972096,-5435732.09131447,-252706.851064555,-28137.1895583532,-2362.01850370573,-2173.52702536851,-1986.79427627819,-1594.25410949278,-3.02175902751415
2019-07-03 06:00:00,184,360,-5235.7522920807,-3364.11463373801,-5435509.42002511,-251765.094965654,-28016.8632689835,-2370.20144729506,-2176.11834783219,-1990.05852266967,-1594.278121547,-3.02175902751415
2019-07-03 07:00:00,184,420,-6343.08533291943,-3434.40494406115,-5435283.83878959,-250820.204164226,-27891.4503307056,-2379.12439790856,-2179.02375410438,-1993.52295334061,-1594.30227569418,-3.02175902751415
2019-07-03 08:00:00,184,480,-7047.88195923075,-3499.88272657006,-5435054.92070843,-249872.818969679,-27760.5581189609,-2388.60768069159,-2182.19808469819,-1997.15788878211,-1594.326579542,-3.02175902751415
2019-07-03 09:00:00,184,540,-7449.97571928583,-3561.47112083296,-5434822.13734583,-248924.173205759,-27623.871406501,-2398.49872263211,-2185.60201025916,-2000.93752149634,-1594.35103938803,-3.02175902751415
2019-07-03 10:00:00,184,600,-7453.08946106041,-3620.32659072526,-5434584.65693082,-247975.878935078,-27481.2451899759,-2408.676710832,-2189.20370135997,-2004.84103405062,-1594.37566044745,-3.02175902751415
2019-07-03 11:00:00,184,660,-7493.27785380623,-3677.24401096211,-5434340.73627548,-247029.197323395,-27332.7004249435,-2419.04974993555,-2192.97836543602,-2008.8522910273,-1594.40044707671,-3.02175902751415
2019-07-03 12:00:00,184,720,-7583.69123979803,-3731.96669955249,-5434085.9511154,-246084.757769943,-27178.3403242065,-2429.54737254702,-2196.90640806023,-2012.95861065669,-1594.42540295943,-3.02175902751415
2019-07-03 13:00:00,184,780,-7702.436083449,-3783.87892983319,-5433809.51286568,-245142.659639687,-27018.2484981684,-2440.11612278245,-2200.97241738362,-2017.15008825804,-1594.45053125008,-3.02175902751415
2019-07-03 14:00:00,184,840,-92.270590303558,-1578.43889430547,-5433480.37194544,-244201.380225729,-26839.1231057004,-2405.54009331585,-2191.97202571493,-2012.58328283907,-1594.47564985575,-3.02175902751415
2019-07-03 15:00:00,184,900,-157.360449425761,-961.317635131354,-5432917.89339692,-243261.754500922,-26649.668566427,-2361.62454792132,-2180.02575804099,-2006.0293006899,-1594.50049418554,-3.02175902751415
2019-07-03 16:00:00,184,960,-215.574055964514,-887.597529298368,-5431299.680309,-242324.260069702,-26452.1677908045,-2318.07858825932,-2167.91708950938,-1999.35093560817,-1594.5250396206,-3.02175902751415
2019-07-03 17:00:00,184,1020,-272.054564772368,-954.479747522739,-5426618.25474485,-241389.537338619,-26247.1743289265,-2277.92083921052,-2156.50343407394,-1993.11939325083,-1594.54929430576,-3.02175902751415
2019-07-03 18:00:00,184,1080,-328.961102062942,-1076.40830861452,-5416200.72824289,-240458.060742033,-26034.8635955074,-2242.42672486109,-2146.15125315706,-1987.57702771808,-1594.57328263823,-3.02175902751415
2019-07-03 19:00:00,184,1140,-386.580269554074,-1224.17388125076,-5397865.32845007,-239530.230761577,-25815.309641271,-2212.23899013059,-2137.05595744115,-1982.85193167571,-1594.59703715964,-3.02175902751415
2019-07-03 20:00:00,184,1200,-447.595574555672,-1383.54584125601,-5370485.04744591,-238606.387258597,-25588.5632422572,-2187.6651982195,-2129.3276504277,-1979.01558930619,-1594.62059525415,-3.02175902751415
2019-07-03 21:00:00,184,1260,-511.251898085553,-1545.69932874233,-5333897.83363162,-237686.701802114,-25354.6480666208,-2168.69953830488,-2122.99761865502,-1976.08756381256,-1594.64399676684,-3.02175902751415
2019-07-03 22:00:00,184,1320,-571.915645668033,-1704.68983178063,-5288398.06714127,-236771.383908421,-25113.5517341987,-2155.05491629425,-2118.02583596484,-1974.04070677493,-1594.66728171709,-3.02175902751415
2019-07-03 23:00:00,184,1380,-640.379341555642,-1856.85556230278,-5234132.24165604,-235861.45978671,-24865.3093671538,-2146.23808306362,-2114.31893407583,-1972.81313739284,-1594.69048831399,-3.02175902751415
2019-07-04,185,0,-784.498390293986,-2129.14528768516,-5102604.4189848,-234057.308827142,-24347.8308361142,-2140.51481686903,-2110.1594129283,-1972.46042147988,-1594.73680212859,-3.02175902751415
2019-07-04 01:00:00,185,60,-867.428640789276,-2247.19812951199,-5026977.03027897,-233163.317962763,-24078.746771978,-2142.27563084153,-2109.41517324156,-1973.14421045826,-1594.75996670447,-3.02175902751415
2019-07-04 02:00:00,185,120,-968.936350774942,-2353.43397683356,-4945034.19125906,-232275.137727114,-23803.0790747788,-2146.32984531642,-2109.38560340755,-1974.28670434949,-1594.78316766698,-3.02175902751415
2019-07-04 03:00:00,185,180,-1080.72535876686,-2448.02962338426,-4858017.68824761,-231391.89450399,-23521.0452248468,-2152.19864962144,-2109.96280255789,-1975.81767322755,-1594.80642396615,-3.02175902751415
2019-07-04 04:00:00,185,240,-1197.81327425116,-2531.49187325345,-4767680.35911148,-230513.680260694,-23232.7652480865,-2159.47414436663,-2111.05318369571,-1977.67632656649,-1594.82975154653,-3.02175902751415
2019-07-04 05:00:00,185,300,-1338.1007769257,-2604.48514179152,-4676429.75013698,-229640.660538928,-22938.3760406787,-2167.81224257574,-2112.57597483246,-1979.81028909057,-1594.85316373159,-3.02175902751415
2019-07-04 06:00:00,185,360,-1448.56697453159,-2667.87675456973,-4581962.70304818,-228769.460273377,-22638.0791051267,-2176.92401974995,-2114.46140716901,-1982.17438680944,-1594.87667159759,-3.02175902751415
2019-07-04 07:00:00,185,420,-1552.8811683044,-2722.3266735419,-4486391.58363885,-227900.895009213,-22331.9777088224,-2186.55730758081,-2116.6461443696,-1984.72762474571,-1594.90028422057,-3.02175902751415
2019-07-04 08:00:00,185,480,-1652.1233496168,-2768.58664293876,-4390321.30846877,-227034.893484342,-22020.2568170467,-2196.50226492979,-2119.07526247127,-1987.43447801573,-1594.92400889778,-3.02175902751415
2019-07-04 09:00:00,185,540,-1754.40774252243,-2807.67523623298,-4293970.9835767,-226171.588945689,-21703.1632697316,-2206.59299190213,-2121.70326340992,-1990.26555679228,-1594.94785143162,-3.02175902751415
2019-07-04 10:00:00,185,600,-1870.65353356866,-2840.63970527574,-4195825.93938005,-225309.669867744,-21381.0729945095,-2216.70344075676,-2124.49352331088,-1993.1972474169,-1594.97181640832,-3.02175902751415
2019-07-04 11:00:00,185,660,-1960.02379347735,-2867.99362772475,-4098140.61131755,-224450.859473016,-21054.3054345797,-2226.73725708132,-2127.41599267399,-1996.21020712656,-1594.99590743732,-3.02175902751415
2019-07-04 12:00:00,185,720,-2036.61148508331,-2890.63436801294,-4001089.48923614,-223595.520111543,-20723.2559108326,-2236.61702694615,-2130.44458805411,-1999.28765387958,-1595.02012730264,-3.02175902751415
2019-07-04 13:00:00,185,780,-2105.93479614573,-2909.28618551677,-3904657.73379704,-222744.194796596,-20388.3767864986,-2246.28334072341,-2133.55722019717,-2002.41538804048,-1595.04447808175,-3.02175902751415
2019-07-04 14:00:00,185,840,-8.54429897835498,-26.7333011211243,-3752787.78793069,-221895.438684237,-20026.0667190668,-2204.15249154541,-2122.2389249643,-1996.05455783726,-1595.0687660607,-3.02175902751415
2019-07-04 15:00:00,185,900,-32.0599984182736,-43.0452198306028,-392350.590982389,-221049.697030524,-19637.1792537175,-2140.4665412572,-2104.66209317404,-1985.57256112293,-1595.09263504822,-3.02175902751415
2019-07-04 16:00:00,185,960,-51.6223884433151,-67.5911332174621,-68831.8049893329,-220207.09092618,-19226.5669339386,-2077.48989294921,-2086.96874490602,-1975.00239736357,-1595.11602048537,-3.02175902751415
