"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2019-07-01,182,0,24.3454274764845,22.6464560328135,22.370465074544,22.4050495421838,22.6355511831602,22.8711255053364,23.1750557366862,23.3380345940437,23.3611542703709,23.5297791028195
2019-07-01 01:00:00,182,60,23.6384666685242,22.8798710827775,22.6640801289034,22.5488083789835,22.6706524147871,22.8582462365758,23.1569676119362,23.3348916724156,23.3613706601899,23.5297791028195
2019-07-01 02:00:00,182,120,23.6677754896919,23.1166851685543,22.8545885035343,22.6785868030051,22.7231889447996,22.8593481554325,23.1404917543069,23.331500138415,23.361574494177,23.5297791028195
2019-07-01 03:00:00,182,180,23.4632392002382,23.1741054747603,22.9635532782831,22.7887595254085,22.7804250780662,22.8717445662032,23.1264413259875,23.3279059763704,23.361765049074,23.5297791028195
2019-07-01 04:00:00,182,240,23.2405426290248,23.1381531335374,22.9942405048627,22.8638204014062,22.8334330347857,22.8913702263735,23.1152552513769,23.3241661012273,23.361941787048,23.5297791028195
2019-07-01 05:00:00,182,300,23.2147601672236,23.1112252302507,22.9937039166335,22.907798511759,22.8761005794789,22.9138294625392,23.1069774541102,23.3203404910834,23.3621043795034,23.5297791028195
2019-07-01 06:00:00,182,360,22.7521704183237,23.0235017684424,22.9754099445765,22.9350768335374,22.9087803405145,22.9357780922684,23.1013314935494,23.3164850516018,23.3622527036406,23.5297791028195
2019-07-01 07:00:00,182,420,21.5043612597395,22.6073154676339,22.8031655300023,22.925554877515,22.9296094925383,22.9552707352001,23.0978748464194,23.3126470357333,23.3623868181526,23.5297791028195
2019-07-01 08:00:00,182,480,20.7957873190349,22.0639489507248,22.4683999713276,22.8387442139223,22.9253082172399,22.9690130908464,23.09603059442,23.308862778923,23.3625069278425,23.5297791028195
2019-07-01 09:00:00,182,540,20.7258650922361,21.7960412936318,22.2041979253172,22.7081844553497,22.8899343724852,22.9718949623365,23.0949361802966,23.3051539775571,23.3626133391028,23.5297791028195
2019-07-01 10:00:00,182,600,20.5724704299098,21.6464718364352,22.040641741884,22.5888570255105,22.8371908888323,22.9621069198354,23.093526706111,23.3015226881908,23.3627063990555,23.5297791028195
2019-07-01 11:00:00,182,660,20.4102138119216,21.4768404692078,21.8941579893633,22.4841166662479,22.7797082089925,22.9421111545034,23.0909132032305,23.2979515425312,23.3627864249981,23.5297791028195
2019-07-01 12:00:00,182,720,20.4784194545038,21.3901540563132,21.7823220241012,22.388926072818,22.7209454391654,22.9150266987089,23.0865602591098,23.2944099179935,23.3628536466381,23.5297791028195
2019-07-01 13:00:00,182,780,20.5032884241951,21.3694356376238,21.7252390938579,22.3132093362239,22.66450745721,22.8834442372319,23.080220947534,23.2908606252585,23.3629081724833,23.5297791028195
2019-07-01 14:00:00,182,840,20.4745847083675,21.3170192374418,21.6733741817046,22.2531241948379,22.6136275226219,22.8499219611269,23.0718827417694,23.2872650296066,23.3629499769275,23.5297791028195
2019-07-01 15:00:00,182,900,19.8744245842184,20.9512191488636,21.5087334720735,22.182853782793,22.5658767311301,22.8161191781872,23.0617102323407,23.2835872919847,23.3629788938529,23.5297791028195
2019-07-01 16:00:00,182,960,19.3505457585588,20.6265861510122,21.2339685084976,22.0652309055113,22.5069882497137,22.7809977437685,23.0498817643945,23.2797964460205,23.3629946234976,23.5297791028195
2019-07-01 17:00:00,182,1020,19.0471474141832,20.3531299803256,20.9779927125271,21.9191013307324,22.4317148316702,22.7411043883958,23.0363473503069,23.2758635859025,23.3629967863003,23.5297791028195
2019-07-01 18:00:00,182,1080,18.9160912332752,20.014764511294,20.8575082152029,21.760640961611,22.3462031711025,22.6945264052654,23.0208356643283,23.2717571241492,23.3629849117496,23.5297791028195
2019-07-01 19:00:00,182,1140,18.7754824506431,19.845745757526,20.7090542561032,21.6235840004734,22.2555624548811,22.6418145152495,23.0030567468294,23.267440575369,23.3629584015386,23.5297791028195
2019-07-01 20:00:00,182,1200,18.6517599330278,19.7674011391497,20.5409707867487,21.5034491410078,22.1655303624052,22.5847918224044,22.982854694309,23.2628740182116,23.362916541554,23.5297791028195
2019-07-01 21:00:00,182,1260,18.5250303582081,19.8169853730349,20.3250778453394,21.4022432433947,22.077511577929,22.5253193310592,22.9602469116702,23.2580173133924,23.3628584769961,23.5297791028195
2019-07-01 22:00:00,182,1320,19.1868491860512,19.8693754128184,20.2890265626878,21.3047458020269,21.9949124848184,22.464727514749,22.9353792010716,23.2528330443559,23.3627832219791,23.5297791028195
2019-07-01 23:00:00,182,1380,20.1712910141712,20.2618484533418,20.4726132950501,21.2712479649027,21.9260405130454,22.405150295903,22.9085005128857,23.2472886235272,23.3626896736826,23.5297791028195
2019-07-02,183,0,20.7406165250957,20.7718778835923,20.6924964359116,21.3274044963581,21.8881269139356,22.3515972413304,22.8801100926567,23.2413591896399,23.3625766324029,23.5297791028195
2019-07-02 01:00:00,183,60,20.6087854330476,20.8480312604078,20.9716183637907,21.4061737090773,21.8824450161222,22.309828185623,22.851093404375,23.2350330775877,23.3624428586759,23.5297791028195
2019-07-02 02:00:00,183,120,20.4128085246319,20.8665338646044,21.0340708326613,21.4707070586231,21.8918457691007,22.2809213208388,22.8225390475971,23.2283200931978,23.3622870812304,23.5297791028195
2019-07-02 03:00:00,183,180,19.9759750832678,20.8599150547756,20.910324409296,21.5072003650578,21.8993957933352,22.2615807748782,22.7952823274793,23.221248097559,23.3621081183829,23.5297791028195
2019-07-02 04:00:00,183,240,19.6832338982959,20.4506360546194,20.9810649099624,21.4706410224095,21.8985944649313,22.2464415786308,22.7697121584505,23.2138559810769,23.361904915282,23.5297791028195
2019-07-02 05:00:00,183,300,19.3879557863109,20.242728467875,20.8917974564202,21.4187974419243,21.8813609019281,22.2311360964124,22.7457501626889,23.2061842602182,23.3616765698822,23.5297791028195
2019-07-02 06:00:00,183,360,19.0528807034733,20.0958837381628,20.7299641026376,21.3557911264163,21.850970418239,22.212511065453,22.7230336613457,23.1982681424283,23.3614223080959,23.5297791028195
2019-07-02 07:00:00,183,420,18.0343230689475,19.97175325878,20.4073069050374,21.2866424024661,21.8086044204272,22.1892905227377,22.7010733714009,23.190133278605,23.3611414712011,23.5297791028195
2019-07-02 08:00:00,183,480,17.9025514270405,19.6376441568832,20.1505204900017,21.161715582579,21.7527057984472,22.1601395310876,22.6793583627254,23.1817949217305,23.3608334774012,23.5297791028195
2019-07-02 09:00:00,183,540,18.0099170028765,19.5069276578227,19.98583737091,21.0337661385349,21.6816305217175,22.1233926574017,22.657307275341,23.1732576787161,23.3604977762986,23.5297791028195
2019-07-02 10:00:00,183,600,18.0827782131082,19.381533536878,19.9205196833876,20.9259434976343,21.608098799199,22.0797815577777,22.6343585316308,23.1645146508313,23.3601338180178,23.5297791028195
2019-07-02 11:00:00,183,660,18.3555953792717,19.16151122327,20.0856532001488,20.8198812636247,21.5431150498153,22.0319120058779,22.6101787443172,23.1555501314046,23.3597410233044,23.5297791028195
2019-07-02 12:00:00,183,720,18.3779176916042,19.284421403031,19.9882295455326,20.7758252375209,21.4800183368476,21.9836543104006,22.5847127498854,23.1463449439216,23.3593187621878,23.5297791028195
2019-07-02 13:00:00,183,780,18.1681931344948,19.2413546938024,19.9726427466463,20.7328162686685,21.4282917453809,21.936534997376,22.5581441384977,23.1368826872245,23.3588663117843,23.5297791028195
2019-07-02 14:00:00,183,840,17.9731086321812,19.1417267910403,19.8946277589657,20.6844494107432,21.3807622363461,21.8918050246105,22.5307530734816,23.1271513434549,23.3583829307846,23.5297791028195
2019-07-02 15:00:00,183,900,17.4675159796173,18.8645630451442,19.6552675506665,20.6114235053449,21.3298494439158,21.8487355395943,22.5027837134424,23.1171461123703,23.3578677163872,23.5297791028195
2019-07-02 16:00:00,183,960,16.7689071601828,18.699829392011,19.23504956743,20.5036281476614,21.2628428997329,21.804450060736,22.4743173319466,23.1068646869025,23.3573198440385,23.5297791028195
2019-07-02 17:00:00,183,1020,16.2723563794127,18.3269693968554,18.9468285919278,20.3442579065976,21.1798434079541,21.7550359500518,22.4451469480202,23.0963032035288,23.3567385219595,23.5297791028195
2019-07-02 18:00:00,183,1080,16.0937739588998,18.0636044456412,18.6771387989337,20.1722151103411,21.0808788688873,21.6982863064186,22.4148436613967,23.0854514287251,23.3561229640622,23.5297791028195
2019-07-02 19:00:00,183,1140,15.8950369352769,17.8764446968488,18.4467958865668,20.0128926512499,20.9738114968939,21.6339664569056,22.3829290738658,23.0742904368286,23.3554723330602,23.5297791028195
2019-07-02 20:00:00,183,1200,15.668713981879,17.7422166679834,18.2278381555904,19.8636565467477,20.8657220385637,21.5637764659403,22.3490458572532,23.0627936821219,23.3547857058432,23.5297791028195
2019-07-02 21:00:00,183,1260,15.6161954962484,17.7062565815927,17.9052157596368,19.7494162436009,20.7553111481801,21.4900445596177,22.3130370140322,23.0509303313073,23.354062075252,23.5297791028195
2019-07-02 22:00:00,183,1320,16.3508448197736,18.0713198476319,17.5359820823233,19.659954316437,20.6505233872318,21.413838281991,22.2749335728021,23.0386691879896,23.3533003302901,23.5297791028195
2019-07-02 23:00:00,183,1380,18.0966471424036,18.3161622147436,18.0062696830764,19.5990970985428,20.567676131602,21.3383204474161,22.2348785523965,23.0259815739779,23.3524992602355,23.5297791028195
2019-07-03,184,0,19.1868581997288,18.9581528474693,18.4397333611638,19.6799473593228,20.522144783854,21.2701894120982,22.1934041917608,23.0128459285003,23.3516575706422,23.5297791028195
2019-07-03 01:00:00,184,60,20.0047718316271,19.2659117855805,19.2622181200941,19.801850382336,20.5306239991297,21.2171522521843,22.1515814503505,22.9992550162756,23.3507739580861,23.5297791028195
2019-07-03 02:00:00,184,120,20.0223301906282,19.6532092196055,19.6418907964339,19.9953118090355,20.5744071664133,21.1847722385927,22.1108772759399,22.9852290827054,23.3498470751361,23.5297791028195
2019-07-03 03:00:00,184,180,19.7595472352104,19.8121936788491,19.8482260958567,20.1640414623075,20.6383130087782,21.1724869866229,22.0727782105859,22.9708154304571,23.3488757369539,23.5297791028195
2019-07-03 04:00:00,184,240,19.4141106657681,19.8280594332061,19.9215191876986,20.2808383128876,20.7017947543975,21.1752398758428,22.0383619295443,22.9560851621079,23.3478589704467,23.5297791028195
2019-07-03 05:00:00,184,300,18.6380489514303,19.694169566477,19.8754400335195,20.3425394102461,20.7523542513779,21.1860795306857,22.0080822432136,22.941122126742,23.3467960813178,23.5297791028195
2019-07-03 06:00:00,184,360,18.0129354015566,19.4305379696939,19.7016570303475,20.3400027335185,20.7810689321021,21.1983403660836,21.9817981999313,22.9260106706998,23.3456866747435,23.5297791028195
2019-07-03 07:00:00,184,420,17.2165520154618,19.1194544600615,19.4816814577372,20.2827223187474,20.7831786399778,21.2060165661523,21.9588845214428,22.9108253292104,23.3445306364479,23.5297791028195
2019-07-03 08:00:00,184,480,16.9130952841009,18.7804817785535,19.2194309968218,20.1807493365022,20.759080664798,21.2049054851563,21.9383868633934,22.8956232271244,23.343328082635,23.5297791028195
2019-07-03 09:00:00,184,540,17.0042358682732,18.586200041458,19.035121120682,20.0617768085429,20.71342218144,21.1926964195231,21.9192110374912,22.8804401286739,23.342079290129,23.5297791028195
2019-07-03 10:00:00,184,600,17.2890366915516,18.5254973068276,18.9518229042888,19.962103651862,20.6582224675592,21.1699951407369,21.900323331024,22.8652901714571,23.3407846197578,23.5297791028195
2019-07-03 11:00:00,184,660,17.507916522367,18.5470065845401,18.9527102423743,19.895865045218,20.6056388626067,21.1401114463801,21.8809808647852,22.8501698825361,23.3394444466279,23.5297791028195
2019-07-03 12:00:00,184,720,17.506185993244,18.5520495034238,18.9719834888927,19.8565310762282,20.5620161740301,21.10724148909,21.8608424179396,22.8350655268575,23.3380591112875,23.5297791028195
2019-07-03 13:00:00,184,780,17.3316999192597,18.5086298020823,18.9678469521685,19.8257715891849,20.5261385265893,21.0744829019425,21.8399062483735,22.8199607083322,23.3366288980468,23.5297791028195
2019-07-03 14:00:00,184,840,17.2126101420766,18.4251290279779,18.9301930440306,19.7891766060659,20.4931074101272,21.0429317866803,21.8183346944373,22.804841321375,23.3351540357803,23.5297791028195
2019-07-03 15:00:00,184,900,17.1431310694989,18.2422013450424,18.8369228792501,19.7339314490872,20.4580743576304,21.01220110992,21.7962686085475,22.7896984845521,23.3336344387899,23.5297791028195
2019-07-03 16:00:00,184,960,17.0492387051938,18.132332325247,18.7529392778197,19.6632505295465,20.4159502296685,20.9807042245126,21.7737658158124,22.7745244418871,23.3320701484448,23.5297791028195
2019-07-03 17:00:00,184,1020,16.9818015598773,18.0390801107154,18.6915542905476,19.5948944201448,20.3696706238201,20.9472892270481,21.7507587768907,22.759310945434,23.3304612623696,23.5297791028195
2019-07-03 18:00:00,184,1080,16.9724786139198,17.9683135291435,18.645962088164,19.5325259623582,20.3226587258529,20.9120935448747,21.727155668257,22.7440481078046,23.3288078732809,23.5297791028195
2019-07-03 19:00:00,184,1140,17.0209142804915,17.9289432161747,18.6188619093856,19.4790495555828,20.2770547190576,20.8758180776068,21.7029139910763,22.7287249158582,23.3271100492256,23.5297791028195
2019-07-03 20:00:00,184,1200,17.0191160333835,17.9100888238724,18.6043668934051,19.436774683122,20.234675685723,20.8393601621442,21.678061032523,22.7133304775843,23.3253678273718,23.5297791028195
2019-07-03 21:00:00,184,1260,16.9931349489743,17.8879023612179,18.5791208179535,19.4021817088351,20.1960917535234,20.8036000822636,21.6526931572458,22.6978553818904,23.3235812149093,23.5297791028195
2019-07-03 22:00:00,184,1320,17.6769281801183,17.9800324112853,18.5885007622127,19.3757078992824,20.1606100016284,20.7690242551764,21.6269499294207,22.6822927830799,23.3217501944507,23.5297791028195
2019-07-03 23:00:00,184,1380,18.4370845743199,18.3100690735956,18.7536035207841,19.3947907444869,20.1346959490573,20.7364648089626,21.6009934168686,22.6666388616583,23.3198747320089,23.5297791028195
2019-07-04,185,0,18.8179555570141,18.6540946042746,18.9514193934371,19.4717365592599,20.1300949211235,20.7090954657265,21.5751201589215,22.6508939956034,23.317954787249,23.5297791028195
2019-07-04 01:00:00,185,60,19.5823009947567,19.1030605788486,19.1327890172965,19.5868980777572,20.1472124679772,20.6903880312556,21.5498770575297,22.6350658249842,23.3159903317194,23.5297791028195
