"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2018-07-01,182,0,24.7283790839897,24.8988580489393,25.0460126242597,25.2542272494622,25.4761847824631,25.6488697287212,25.8435188523447,25.9239219166497,25.9424148306549,26.3184400587954
2018-07-01 01:00:00,182,60,25.7590976710006,25.1160891809558,25.1458727379338,25.2820763800655,25.46906853868,25.628367116442,25.8292938097874,25.9224189984971,25.9430351413518,26.3184400587954
2018-07-01 02:00:00,182,120,26.5565492015661,25.6069069048417,25.3737852309349,25.3521371765689,25.4755564600431,25.6139493959057,25.8153487885643,25.9206948864736,25.9436463512916,26.3184400587954
2018-07-01 03:00:00,182,180,26.7852387746092,25.92417695555,25.6187525635437,25.462790090752,25.504289454326,25.608311778142,25.8022642146709,25.9187659148387,25.9442477492016,26.3184400587954
2018-07-01 04:00:00,182,240,26.93582139132,26.1123111515499,25.7943949299811,25.5765258780437,25.5497849508992,25.6135883617865,25.7907809402248,25.9166605086038,25.9448387058315,26.3184400587954
2018-07-01 05:00:00,182,300,26.8262257100381,26.2265595476876,25.9213131149997,25.6773803400579,25.6020669549823,25.6286446143089,25.7815839404801,25.9144201971719,25.9454187206954,26.3184400587954
2018-07-01 06:00:00,182,360,26.4800077717297,26.2104474261672,25.9689005947111,25.7553005530976,25.6536652964136,25.6506253530502,25.775086175448,25.9120958986324,25.9459874623597,26.3184400587954
2018-07-01 07:00:00,182,420,25.3103312280816,25.9669461236443,25.8990308525619,25.7952291705881,25.6969874327943,25.6758267343625,25.7713687539684,25.9097418490672,25.9465447904397,26.3184400587954
2018-07-01 08:00:00,182,480,24.6484317271181,25.5645142826853,25.6763824124947,25.7689367064249,25.7204303856706,25.6994847396788,25.7701497556534,25.9074090134607,25.9470907545556,26.3184400587954
2018-07-01 09:00:00,182,540,24.4933357267382,25.3387670015195,25.4858267397689,25.6978088967347,25.7175757081412,25.7156844403721,25.7707179426319,25.905137718917,25.9476255692194,26.3184400587954
2018-07-01 10:00:00,182,600,24.3775397704241,25.2029673542203,25.3548048845996,25.6239691360113,25.6970315674299,25.7215311368921,25.772053810205,25.9029504344021,25.9481495615037,26.3184400587954
2018-07-01 11:00:00,182,660,24.3808652688377,25.1079095139242,25.2570230484861,25.5577276308042,25.6686012545445,25.7180868411613,25.7732085514513,25.9008499693054,25.9486631011784,26.3184400587954
2018-07-01 12:00:00,182,720,24.3922749751268,25.0638379781539,25.1966040568165,25.5028521944625,25.6378282433779,25.7078391661781,25.7735246180716,25.8988238246116,25.9491665369395,26.3184400587954
2018-07-01 13:00:00,182,780,24.2607711396149,25.0052975915527,25.1455223417467,25.4586620661625,25.6080481931256,25.6933948717984,25.7726496365533,25.8968503998563,25.949660153056,26.3184400587954
2018-07-01 14:00:00,182,840,24.0872453520379,24.9140657722205,25.0786224973867,25.4160436722273,25.5792029092317,25.6766788044133,25.7704731852884,25.8949044716187,25.9501441479012,26.3184400587954
2018-07-01 15:00:00,182,900,21.8590391506103,24.1628585898838,24.613593935312,25.3092900413762,25.5435135624897,25.6579571754678,25.7670033286399,25.8929608020409,25.9506186221285,26.3184400587954
2018-07-01 16:00:00,182,960,21.4092500416704,23.5837216555153,24.0886911315771,25.0272554251886,25.45521352807,25.6294062543567,25.761985591484,25.8909937075003,25.9510835777211,26.3184400587954
2018-07-01 17:00:00,182,1020,21.2544152322732,23.2647830785958,23.8567460353873,24.6663193707158,25.3057536778223,25.5776125113126,25.7541803222415,25.8889645538241,25.9515389132195,26.3184400587954
2018-07-01 18:00:00,182,1080,21.1615515686569,23.1252556918373,23.6551496931335,24.427855554257,25.1406562407245,25.5007699260308,25.7417468990936,25.8868051877891,25.9519843414797,26.3184400587954
2018-07-01 19:00:00,182,1140,20.9670614624426,22.9765035821509,23.4974054626876,24.2902753254118,24.9787241817028,25.4078960244876,25.7235543617183,25.8844197792187,25.9524192821913,26.3184400587954
2018-07-01 20:00:00,182,1200,20.8573263746034,22.8242560351,23.3524509404383,24.1762495102282,24.8376484383349,25.3092224104763,25.6994059000795,25.8817027222501,25.952842793278,26.3184400587954
2018-07-01 21:00:00,182,1260,20.7827781958143,22.7445532836118,23.2049615223886,24.0670483082833,24.7141102552173,25.2119173934224,25.6699034265391,25.8785563722333,25.9532535736248,26.3184400587954
2018-07-01 22:00:00,182,1320,21.1749364692025,22.6204073622336,23.167183017163,23.9523529232423,24.6047930906627,25.1185528812809,25.6359601377186,25.8748995096455,25.9536500046353,26.3184400587954
2018-07-01 23:00:00,182,1380,21.5543326823551,22.704483963583,23.0605682678018,23.8780595219363,24.5054274150634,25.030206595013,25.5985149609315,25.8706715656072,25.9540302248946,26.3184400587954
2018-07-02,183,0,21.3094939922032,22.5714664061047,23.1406215257851,23.7895424576167,24.4250613953662,24.947877462617,25.5584294441101,25.865831111675,25.954392200411,26.3184400587954
2018-07-02 01:00:00,183,60,22.0024348004296,22.7847265585789,23.0874706321519,23.7530748309283,24.3538019745393,24.8720301338069,25.516554102014,25.8603538869363,25.9547337351675,26.3184400587954
2018-07-02 02:00:00,183,120,22.1319537193174,22.8762553180719,23.1363699020795,23.7303591001957,24.2981538086358,24.8040390369683,25.4736975036389,25.8542305525563,25.9550527013817,26.3184400587954
2018-07-02 03:00:00,183,180,21.9173264111234,22.9054507656966,23.1696488663431,23.7215516207951,24.256161700554,24.7446598823442,25.4306486879939,25.8474678288103,25.9553469135799,26.3184400587954
