"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2019-07-01,182,0,19.3629294525014,18.7462361484582,18.7404007319023,18.9849824376641,19.3092659032508,19.5845997249031,19.9020992424401,20.0317401779204,20.0422456398572,20.1567193359791
2019-07-01 01:00:00,182,60,20.5291250265058,19.2362126428401,19.0237525050922,19.0827756641409,19.3167611209167,19.5577533021278,19.8800550425903,20.0291304212464,20.0424087728765,20.1567193359791
2019-07-01 02:00:00,182,120,20.7255283482685,19.6378710167593,19.3398683558226,19.2192381810197,19.3499226283518,19.5436428345235,19.8589633236235,20.0261780576244,20.0425615292274,20.1567193359791
2019-07-01 03:00:00,182,180,20.6579005037421,19.8186514583824,19.5528130996608,19.3587429976501,19.4027342887065,19.5435585847522,19.8398062677514,20.0229198404285,20.0427028509835,20.1567193359791
2019-07-01 04:00:00,182,240,20.7405548848846,19.9526081204814,19.6982792785611,19.4753002569214,19.4621405194139,19.5556321282095,19.8234252958662,20.0194092940935,20.0428318410428,20.1567193359791
2019-07-01 05:00:00,182,300,20.8205723716924,20.0780541586647,19.8218889722486,19.5744362175981,19.5208395230773,19.5760966639113,19.8103061041018,20.0157113256974,20.0429478121285,20.1567193359791
2019-07-01 06:00:00,182,360,20.4247891714943,20.0923975091409,19.9006450490097,19.6590881985891,19.5770772481774,19.601718763651,19.8005804034828,20.0118948031847,20.0430503116581,20.1567193359791
2019-07-01 07:00:00,182,420,19.2982908536168,19.8330487385183,19.8421530159789,19.7080459799284,19.6261345705112,19.6298258079542,19.7941345467839,20.0080267693605,20.0431391232775,20.1567193359791
2019-07-01 08:00:00,182,480,18.408037193683,19.3942186237254,19.6203287571881,19.6889109964515,19.6559821497697,19.656419367429,19.7906106612828,20.0041681022092,20.0432142517929,20.1567193359791
2019-07-01 09:00:00,182,540,18.0296206470728,19.1797017321288,19.3199651532562,19.6230132901978,19.6560200358037,19.6760800517716,19.7892847293702,20.0003678972445,20.0432758899123,20.1567193359791
2019-07-01 10:00:00,182,600,17.6752516162965,18.9656776138509,19.1099569927008,19.5323473519601,19.6362627564661,19.6842813706641,19.7891368992563,19.9966567967144,20.0433243709745,20.1567193359791
2019-07-01 11:00:00,182,660,17.4802213605135,18.1726040577951,19.231519647957,19.392099741761,19.6063141126151,19.6813793221503,19.789061264871,19.9930443902757,20.043360092785,20.1567193359791
2019-07-01 12:00:00,182,720,17.3069807328409,18.2136136279066,18.9357986893815,19.3134609790218,19.55898937257,19.6690597117335,19.7882130052289,19.9895205473897,20.0433834546723,20.1567193359791
2019-07-01 13:00:00,182,780,17.0766971180738,18.0884815362807,18.7793904028264,19.2225874658209,19.5083605684392,19.6485876702557,19.7859526115425,19.9860617376313,20.0433947815594,20.1567193359791
2019-07-01 14:00:00,182,840,16.8372286997769,17.9293521182139,18.6253291324452,19.1328870519401,19.4547769354354,19.6220385240069,19.7818826035579,19.9826350342696,20.0433943089335,20.1567193359791
2019-07-01 15:00:00,182,900,16.0671402758716,17.4164110966542,18.3532527102266,19.0231350494152,19.3964451456408,19.5906791320768,19.7757915982553,19.979202716162,20.0433821498259,20.1567193359791
2019-07-01 16:00:00,182,960,15.5613490307948,17.0587532856338,18.0133373856415,18.8630501746739,19.3217677898979,19.5533093508235,19.7675067988966,19.975724857029,20.0433582738017,20.1567193359791
2019-07-01 17:00:00,182,1020,15.388745085126,16.8338765156278,17.7373600312168,18.6885580250538,19.2299127303122,19.507109901552,19.7566792059551,19.9721577675172,20.0433225130568,20.1567193359791
2019-07-01 18:00:00,182,1080,15.3992251507964,16.7256708961437,17.5485619752577,18.5299245614959,19.129930586879,19.4519044407735,19.7428665633214,19.9684509703333,20.0432745426944,20.1567193359791
2019-07-01 19:00:00,182,1140,15.3239506783964,16.6647831007509,17.4133518223209,18.3991954002494,19.0312869782785,19.3902131640265,19.7257867280277,19.9645481032751,20.0432138569941,20.1567193359791
2019-07-01 20:00:00,182,1200,15.2435703897652,16.6105362258854,17.2777540087768,18.2889463471183,18.9382407548624,19.3253913639949,19.7054465921504,19.9603916625314,20.0431397574756,20.1567193359791
2019-07-01 21:00:00,182,1260,15.3220649422684,16.6253463147301,17.1524453452093,18.1939011580225,18.8507594013785,19.2598519744803,19.6820918949538,19.9559283062814,20.0430513593348,20.1567193359791
2019-07-01 22:00:00,182,1320,16.0439722726353,16.8377883659403,17.0912888278004,18.1238586439906,18.7701894207977,19.1951728911617,19.6560912362676,19.9511121442568,20.0429476130224,20.1567193359791
2019-07-01 23:00:00,182,1380,16.7153372629181,17.0620037145044,17.3073203476051,18.0938059149246,18.7058051780179,19.1333998388322,19.6279068461731,19.9459063550537,20.0428273380605,20.1567193359791
2019-07-02,183,0,17.0157762504311,17.3316956185793,17.4782316000823,18.1216065557964,18.6642061979837,19.0786903931911,19.5981979330067,19.9402856173884,20.0426892409669,20.1567193359791
2019-07-02 01:00:00,183,60,17.4737059880318,17.5583685395905,17.647624197733,18.1693362053957,18.6437435787409,19.0340312179942,19.567846489097,19.9342400374805,20.0425320351232,20.1567193359791
