"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2019-07-01,182,0,-107534.257250669,-710207.064273059,-105645.503917674,-13118.107505658,-2735.28870483478,-663.020161645971,-626.318683857165,-581.692926032181,-550.199531489533,-2.30080508341997
2019-07-01 01:00:00,182,60,-55409.716857566,-710337.129317293,-107323.314570379,-13061.3470495948,-2599.36096657781,-673.044999562534,-628.267370937684,-583.292921922461,-550.204542090121,-2.30080508341997
2019-07-01 02:00:00,182,120,-44518.6008220522,-710301.332134781,-109005.11608564,-13002.5596568921,-2468.70257448883,-683.058972206339,-630.362024781233,-584.985617190834,-550.20979768307,-2.30080508341997
2019-07-01 03:00:00,182,180,-39643.563140682,-710062.730112599,-110684.761198601,-12941.8952779636,-2343.41789336071,-692.856950179304,-632.540494041782,-586.731491633315,-550.215306825895,-2.30080508341997
2019-07-01 04:00:00,182,240,-35185.587198805,-709592.556051898,-112342.104796114,-12879.1711780393,-2223.86094545333,-702.365725258097,-634.779196975195,-588.515634241527,-550.22107408501,-2.30080508341997
2019-07-01 05:00:00,182,300,-33201.2791272986,-708876.92462735,-113958.301113176,-12813.8828587909,-2110.32353552875,-711.50911739882,-637.053238568655,-590.322283149544,-550.227101683594,-2.30080508341997
2019-07-01 06:00:00,182,360,-32813.9714986903,-707906.716899004,-115526.776350567,-12745.6026250162,-2003.10551726834,-720.241712752456,-639.346394889906,-592.14120281609,-550.233389948111,-2.30080508341997
2019-07-01 07:00:00,182,420,-25899.7782351128,-706679.939480975,-117035.505300104,-12674.002759133,-1902.42344965976,-728.51768922114,-641.641941163932,-593.961826858886,-550.239937691886,-2.30080508341997
2019-07-01 08:00:00,182,480,-22310.8690243911,-705217.578330776,-118461.834599142,-12598.4874739135,-1808.50711388494,-736.332430617159,-643.934941186782,-595.781109626808,-550.246742822667,-2.30080508341997
2019-07-01 09:00:00,182,540,-19426.4305532865,-703537.029928395,-119802.046731039,-12518.4612897588,-1721.53958874123,-743.703338391884,-646.226798127226,-597.600054100416,-550.253803158055,-2.30080508341997
2019-07-01 10:00:00,182,600,-10068.135166486,-701645.155425861,-121063.611482947,-12433.715941373,-1641.57455501359,-750.642697168454,-648.517324379607,-599.418649166225,-550.261116604712,-2.30080508341997
2019-07-01 11:00:00,182,660,-7876.44796492049,-699550.473984278,-122250.98720437,-12344.1943046931,-1568.39352550221,-757.11065112521,-650.790721581077,-601.226906681917,-550.268680332753,-2.30080508341997
2019-07-01 12:00:00,182,720,-6649.46948427222,-697251.517271479,-123372.816104857,-12249.9798947629,-1501.84726389413,-763.128056799494,-653.048334234519,-603.025774706568,-550.276491005554,-2.30080508341997
2019-07-01 13:00:00,182,780,-5914.0846490465,-694751.215337624,-124434.498482357,-12151.243035642,-1441.68875151528,-768.716244404381,-655.291386390368,-604.816124419252,-550.284545463542,-2.30080508341997
2019-07-01 14:00:00,182,840,-65.9470063048579,-582465.318543939,-125437.24276124,-12048.8513026905,-1392.18572544335,-775.393204528575,-657.957687256475,-606.877770148525,-550.292853508833,-2.30080508341997
2019-07-01 15:00:00,182,900,-122.619237565368,-466727.048683226,-126374.264952851,-11942.6723520928,-1351.43602213934,-782.836042248604,-660.968567324126,-609.161370570111,-550.301463884469,-2.30080508341997
2019-07-01 16:00:00,182,960,-173.520298492878,-363946.525118333,-127243.714090908,-11831.1881821918,-1310.93810458041,-788.457055612506,-663.565234374891,-611.182393704582,-550.310358417844,-2.30080508341997
2019-07-01 17:00:00,182,1020,-219.475707113854,-282587.978987503,-128049.834856742,-11714.5587870926,-1271.88164385712,-792.695839302881,-665.85521188691,-613.009109010226,-550.319503053767,-2.30080508341997
2019-07-01 18:00:00,182,1080,-261.426217314383,-222156.189396454,-128795.752729421,-11593.1240577595,-1235.64067586969,-796.088278271397,-667.979201586852,-614.731129833051,-550.328877192256,-2.30080508341997
2019-07-01 19:00:00,182,1140,-302.300568929195,-178358.493843357,-129481.021761685,-11467.1693026509,-1202.83102623247,-798.958715344724,-670.020905235556,-616.401815282257,-550.338469616605,-2.30080508341997
2019-07-01 20:00:00,182,1200,-339.96211217982,-146574.725122618,-130100.877096615,-11336.8242004049,-1173.47143881632,-801.455908884877,-672.015503089123,-618.043619206368,-550.348273898008,-2.30080508341997
2019-07-01 21:00:00,182,1260,-375.19254495241,-123111.438657517,-130653.369990459,-11202.1745476113,-1147.43274343107,-803.683483445381,-673.986213781364,-619.671395108047,-550.358285996546,-2.30080508341997
2019-07-01 22:00:00,182,1320,-404.479978127443,-105364.646299041,-131141.153498465,-11063.3374208343,-1124.38092463949,-805.675798913262,-675.936852784456,-621.287621780051,-550.36850293251,-2.30080508341997
2019-07-01 23:00:00,182,1380,-446.210086257167,-91644.4208176835,-131573.397592154,-10920.7789820462,-1104.33078093429,-807.571229444913,-677.901984458427,-622.914442831467,-550.378923413233,-2.30080508341997
2019-07-02,183,0,-552.825119205059,-72259.7486061533,-132220.393049859,-10625.2333622825,-1071.89218266332,-811.150750154334,-681.880477688468,-626.203274791593,-550.400374976586,-2.30080508341997
2019-07-02 01:00:00,183,60,-657.738014547966,-65284.7998362787,-132423.567159831,-10472.2425725756,-1059.324216387,-813.008441818325,-683.936352127721,-627.892672476283,-550.411408549711,-2.30080508341997
2019-07-02 02:00:00,183,120,-810.301205546198,-59560.5258520108,-132536.147726081,-10315.9625012867,-1048.86790483293,-814.952827166365,-686.044816367016,-629.617475009579,-550.422651074907,-2.30080508341997
2019-07-02 03:00:00,183,180,-984.030141979157,-54792.8480280349,-132547.540900344,-10156.1711596516,-1040.08221397223,-816.935710747553,-688.189311248373,-631.367241648613,-550.434104818913,-2.30080508341997
2019-07-02 04:00:00,183,240,-1186.17461087103,-50754.2430030799,-132453.614516157,-9992.58274537184,-1032.81203418732,-818.986434505709,-690.375803531642,-633.145914633501,-550.445771664994,-2.30080508341997
2019-07-02 05:00:00,183,300,-1418.86936101533,-47270.5213154405,-132253.177045707,-9824.86176289134,-1026.87287777484,-821.117482060662,-692.605802750726,-634.954593690876,-550.457653727946,-2.30080508341997
2019-07-02 06:00:00,183,360,-1622.47328354405,-44213.8854522475,-131949.572454294,-9652.5951775053,-1021.91830284702,-823.279780464067,-694.863119530117,-636.783054737432,-550.469752448114,-2.30080508341997
2019-07-02 07:00:00,183,420,-1741.54747922816,-41466.2280492131,-131537.914614833,-9475.67983385141,-1017.73682694825,-825.456115266485,-697.140728099567,-638.626908308866,-550.482068368711,-2.30080508341997
2019-07-02 08:00:00,183,480,-1824.3449769782,-38986.229315592,-131041.32215418,-9293.37729195173,-1014.36062037319,-827.70230648209,-699.453102598556,-640.495511592786,-550.494602383159,-2.30080508341997
2019-07-02 09:00:00,183,540,-1857.52127973898,-36719.1753775594,-130464.970118374,-9105.38675184654,-1011.63661790745,-830.013316832532,-701.797539978377,-642.387251155031,-550.507355745221,-2.30080508341997
