"dates","DOY","TIME","WC0cm","WC2.5cm","WC5cm","WC10cm","WC15cm","WC20cm","WC30cm","WC50cm","WC100cm","WC200cm"
2019-07-01,182,0,0.154636407993496,0.119994310155998,0.149703826819142,0.200098039263058,0.251414104078493,0.299495635228406,0.299904507547532,0.299914538379554,0.299999714464123,0.547605471586783
2019-07-01 01:00:00,182,60,0.167776565464798,0.119991590864546,0.149412269142913,0.20020111988797,0.252861587729217,0.299003479867005,0.299802722435673,0.299824838571609,0.299999414953356,0.547605471586783
2019-07-01 02:00:00,182,120,0.172354204041085,0.119992339226368,0.149125113470851,0.20030841123057,0.25433463580056,0.29851991241733,0.29969370289074,0.299730238333796,0.299999100801319,0.547605471586783
2019-07-01 03:00:00,182,180,0.174830543893429,0.119997328429402,0.148843252528702,0.200419698683965,0.255830940943589,0.29805432927331,0.299580746509009,0.29963298352022,0.299998771496963,0.547605471586783
2019-07-01 04:00:00,182,240,0.177414757340226,0.120007165353842,0.148569806134239,0.200535380003849,0.257344263658579,0.297609421698763,0.299465115641722,0.299533927932203,0.299998426767843,0.547605471586783
2019-07-01 05:00:00,182,300,0.17868603048818,0.120022151774452,0.14830747976737,0.200656461891938,0.258867643989628,0.297187868608255,0.299348121710221,0.299433961543214,0.299998066481614,0.547605471586783
2019-07-01 06:00:00,182,360,0.178944114002649,0.120042496585402,0.148056866099446,0.20078383310512,0.260392386187551,0.296790829744293,0.299230612552338,0.299333658320579,0.299997690619329,0.547605471586783
2019-07-01 07:00:00,182,420,0.184228731921279,0.120068266449947,0.147819380671119,0.200918219405851,0.261909224423997,0.296419450822064,0.299113448253231,0.299233602670885,0.29999729925251,0.547605471586783
2019-07-01 08:00:00,182,480,0.187639958561717,0.120099050780282,0.1475980080005,0.20106087801522,0.26340691207889,0.29607304173334,0.298996877195185,0.29913395987395,0.299996892506825,0.547605471586783
2019-07-01 09:00:00,182,540,0.190862492096064,0.12013451690641,0.147392713591488,0.201213106188784,0.26487306141223,0.295750024913613,0.298880823457477,0.299034672347309,0.299996470513346,0.547605471586783
2019-07-01 10:00:00,182,600,0.20693337957565,0.120174556927874,0.147201810849728,0.201375502800351,0.266295791672395,0.295449149981567,0.29876529237221,0.29893573834957,0.299996033397842,0.547605471586783
2019-07-01 11:00:00,182,660,0.213277368392284,0.120219030969032,0.147024165710811,0.201548402662707,0.26766709586632,0.295171480085178,0.298651071959727,0.298837696192419,0.299995581330115,0.547605471586783
2019-07-01 12:00:00,182,720,0.217766315724559,0.120268014738962,0.146858099434688,0.201731887673053,0.268977350339727,0.294915505576661,0.298538081763383,0.298740487031446,0.299995114510268,0.547605471586783
2019-07-01 13:00:00,182,780,0.220928325058401,0.12032149502246,0.146702492201444,0.201925882335198,0.270218673196421,0.294679787331626,0.298426248595722,0.298644056949008,0.299994633127833,0.547605471586783
2019-07-01 14:00:00,182,840,0.384091749517521,0.122975285613979,0.14655688723814,0.202128929572183,0.271284155185975,0.294400623665508,0.298293864353114,0.298533405933429,0.299994136597699,0.547605471586783
