"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2020-07-01,183,0,22.87552016315,22.5819705554806,22.3739022076116,22.685154985206,22.9662383551341,23.2389020958589,23.5671984663282,23.7453423904901,23.7637710443621,23.7159215355948
2020-07-01 01:00:00,183,60,22.9211217675733,22.6587026239507,22.6135513131241,22.7544443623676,22.9819747549007,23.2179875983053,23.547437113233,23.7418457105729,23.7636144041971,23.7159215355948
2020-07-01 02:00:00,183,120,23.3599683733098,22.9139669912063,22.7921530867964,22.8358581849425,23.0069516300488,23.2075874990412,23.5287035954391,23.7380688763501,23.7634458580601,23.7159215355948
2020-07-01 03:00:00,183,180,23.5189051989961,23.1424180908166,22.9757120484705,22.9307508493219,23.0414139792579,23.2061555498855,23.5116299154775,23.7340456070273,23.7632645461839,23.7159215355948
2020-07-01 04:00:00,183,240,23.4787050682031,23.237628765923,23.0971238375392,23.0222107939816,23.083521594312,23.2127403411433,23.4966815354397,23.7298192088916,23.7630697492039,23.7159215355948
2020-07-01 05:00:00,183,300,23.0272792072458,23.1781785998398,23.1346697252771,23.0910942242155,23.126032407814,23.2255066674555,23.4841672492445,23.7254393636693,23.7628609154359,23.7159215355948
2020-07-01 06:00:00,183,360,22.553923677818,22.9632827628138,23.0539054954374,23.116560649703,23.1592900030674,23.2412746747666,23.474159087805,23.7209582095841,23.7626376758085,23.7159215355948
2020-07-01 07:00:00,183,420,22.0025997787698,22.7111397977436,22.9180932702475,23.0977661164558,23.1753473901421,23.2557056358012,23.4664153455107,23.7164249230349,23.7623998423286,23.7159215355948
2020-07-01 08:00:00,183,480,21.4813676335051,22.4001868741911,22.727882107446,23.0416114073537,23.1719853848987,23.2649934647701,23.4603887648749,23.7118795966313,23.7621473858818,23.7159215355948
2020-07-01 09:00:00,183,540,21.2012540097125,22.1382892821745,22.5321165161688,22.9568181090445,23.1494188803279,23.2664883277728,23.4553424043361,23.7073486489973,23.7618803948028,23.7159215355948
2020-07-01 10:00:00,183,600,21.0164650667289,21.9533391468687,22.3735310116746,22.8639158814476,23.1122881913048,23.2590671835641,23.4504754925949,23.7028427285741,23.7615990219822,23.7159215355948
2020-07-01 11:00:00,183,660,20.7882168052172,22.0705056862114,22.128712075748,22.789184781782,23.0653445301358,23.243603308198,23.4450719710003,23.6983574162197,23.7613034285778,23.7159215355948
2020-07-01 12:00:00,183,720,20.8826821381713,21.4623728465676,22.2476933847441,22.6802713595058,23.0207859106198,23.2214207039813,23.4386197406597,23.6938762841555,23.7609937389947,23.7159215355948
2020-07-01 13:00:00,183,780,20.7822611605745,21.2692991292072,22.1876369906333,22.6013603465377,22.9726100711101,23.1950049015752,23.4308105685824,23.6893754058098,23.7606700064539,23.7159215355948
2020-07-01 14:00:00,183,840,20.6097440098957,21.1492864926434,22.0942253086338,22.5298726462528,22.9239232367815,23.1656655214942,23.4215204213456,23.6848277167042,23.7603321900615,23.7159215355948
2020-07-01 15:00:00,183,900,19.5507709894733,20.7316528857897,21.6694401753144,22.4007516866698,22.866592577706,23.1339085205874,23.4107209416499,23.680205817085,23.7599801346271,23.7159215355948
2020-07-01 16:00:00,183,960,19.2434977608076,20.6936378711898,21.0326920067592,22.2022628013874,22.7736751981669,23.0947949668778,23.3982370353159,23.6754820249724,23.7596135700908,23.7159215355948
2020-07-01 17:00:00,183,1020,19.1129595408149,20.4966400829629,20.9251832965406,21.9102593435156,22.6413403704784,23.041037090755,23.3833809760853,23.6706209752229,23.7592321363838,23.7159215355948
2020-07-01 18:00:00,183,1080,18.9200759767077,20.407111495214,20.8574077110762,21.6604238879773,22.4923215761698,22.9708214650629,23.3651321641401,23.6655706444367,23.7588353457067,23.7159215355948
2020-07-01 19:00:00,183,1140,18.7212185899893,20.3053124295713,20.7623974250195,21.5085414584124,22.3574938115025,22.8900771085335,23.3427673662264,23.6602629312462,23.7584224857057,23.7159215355948
2020-07-01 20:00:00,183,1200,18.5455818448261,20.199979519856,20.6490748191349,21.3851781746697,22.2443759493443,22.8069557290602,23.3163086917702,23.6546243484948,23.757992614461,23.7159215355948
2020-07-01 21:00:00,183,1260,18.6306785675204,20.061753284854,20.5455754313226,21.2822338966339,22.1392104637642,22.726447983926,23.2862388492337,23.6485895847122,23.7575445303291,23.7159215355948
2020-07-01 22:00:00,183,1320,19.1134678292775,20.134029163341,20.4861436376938,21.1753373306085,22.0488800295203,22.6480301733926,23.2532510168553,23.6421060644735,23.7570768412831,23.7159215355948
2020-07-01 23:00:00,183,1380,20.208054757107,20.3224194812764,20.4520454583468,21.1868860213152,21.9565512179389,22.5756382207466,23.2178747453958,23.6351357334856,23.7565880026309,23.7159215355948
2020-07-02,184,0,20.0282777272492,20.1917481714546,20.8517973461588,21.0436005375428,21.9391233241616,22.5055193655698,23.1809885463803,23.6276526418582,23.7560763681262,23.7159215355948
2020-07-02 01:00:00,184,60,20.3963021581602,20.5697630559579,20.7515909689345,21.1856554299552,21.883107430893,22.4521406742856,23.1431986477851,23.619650169046,23.7555401166101,23.7159215355948
2020-07-02 02:00:00,184,120,20.3691081839691,20.6916402473781,20.831914397906,21.2452683353687,21.8676563718059,22.407349168557,23.1056825817523,23.611134992714,23.7549776948072,23.7159215355948
2020-07-02 03:00:00,184,180,20.5353227700364,20.7665358279152,20.9039061868905,21.2922957580336,21.8642046832218,22.3725626703608,23.0691880103988,23.6021334952362,23.7543874731221,23.7159215355948
2020-07-02 04:00:00,184,240,20.1874825098448,20.8018106277724,20.9619229747047,21.333771381087,21.865887356136,22.3459136916999,23.0343002406496,23.5926843861253,23.7537679576769,23.7159215355948
2020-07-02 05:00:00,184,300,19.779456204619,20.7181622023467,20.9489818067016,21.3538290021135,21.8673977361054,22.32523761205,23.0013693787282,23.5828342146238,23.7531178130712,23.7159215355948
2020-07-02 06:00:00,184,360,19.3999697523501,20.5872960481953,20.8824848251073,21.3386153176487,21.8605439383298,22.307447388514,22.9704999337626,23.5726326346508,23.7524358806808,23.7159215355948
2020-07-02 07:00:00,184,420,18.8995443149825,20.4637343200967,20.7516739028098,21.2996740060354,21.8399240018067,22.2891529498589,22.9415158805253,23.5621271054229,23.751721193025,23.7159215355948
2020-07-02 08:00:00,184,480,18.6038638899248,20.1637245310134,20.673052119401,21.2103653859107,21.8086918345678,22.2672960448764,22.9140184073003,23.5513582334429,23.750972918424,23.7159215355948
2020-07-02 09:00:00,184,540,18.5079454414896,20.0667040756728,20.4972865429989,21.1264886074539,21.7600349014399,22.2404129190469,22.8874639560373,23.5403562243472,23.7501903683035,23.7159215355948
2020-07-02 10:00:00,184,600,18.5567111237424,20.199098195948,20.2344583691158,21.0852431840457,21.6953285228783,22.2083102813642,22.8612582318807,23.5291396881108,23.7493729443069,23.7159215355948
2020-07-02 11:00:00,184,660,18.5630894870191,19.985976227248,20.2648430745765,20.9781898717153,21.6427232215914,22.1703810213113,22.8349588757368,23.5177159321096,23.7485201043158,23.7159215355948
2020-07-02 12:00:00,184,720,18.5615916398923,19.9035386263258,20.2172641608418,20.9062784067251,21.5890149295093,22.1298583624724,22.8082372134409,23.5060851536338,23.7476312909995,23.7159215355948
2020-07-02 13:00:00,184,780,18.6500906247897,19.8448626057449,20.1803844612593,20.8447660771667,21.5373058154056,22.0881816982494,22.7809913243589,23.4942432038497,23.7467059869256,23.7159215355948
2020-07-02 14:00:00,184,840,18.6518732357058,19.8155370864822,20.1539363786527,20.7961983406263,21.4888387170933,22.0464300775141,22.7532281407411,23.4821853839727,23.7457436435071,23.7159215355948
2020-07-02 15:00:00,184,900,18.672855601218,19.7477689403736,20.0908592015047,20.7467399426765,21.4431930187859,22.0055052564985,22.7250242919845,23.46990843674,23.7447436550372,23.7159215355948
2020-07-02 16:00:00,184,960,18.5552462566218,19.6949401201534,20.0400678798088,20.6945876441682,21.3967021939966,21.9652107555209,22.6964824128039,23.4574109534174,23.7437054150964,23.7159215355948
2020-07-02 17:00:00,184,1020,18.3542771686076,19.6234371460197,19.9737650544649,20.6446429295934,21.3499633884879,21.9251879581421,22.6676686519498,23.4446928406901,23.7426283602228,23.7159215355948
2020-07-02 18:00:00,184,1080,18.2230904454223,19.5070949694981,19.9195728720566,20.582001651652,21.3033830801894,21.885198943833,22.6386164588959,23.4317551500744,23.7415118926415,23.7159215355948
2020-07-02 19:00:00,184,1140,18.1075589457631,19.4516719779685,19.8221760148384,20.5277567431401,21.2525963370615,21.8449581014001,22.6093353404992,23.4185991311899,23.7403554459949,23.7159215355948
2020-07-02 20:00:00,184,1200,17.9402347814014,19.3660128276612,19.7458313256001,20.4645809230063,21.2019038385648,21.803888263833,22.5798006373718,23.405225894591,23.7391584631988,23.7159215355948
2020-07-02 21:00:00,184,1260,17.8897782205356,19.1746646528537,19.7401057659924,20.379039594524,21.1528904622431,21.7617949533952,22.5499783152661,23.3916357649061,23.7379203949366,23.7159215355948
2020-07-02 22:00:00,184,1320,18.5376211878858,19.5059316192986,19.5170117872044,20.3718412078435,21.0884819359585,21.7199147318364,22.5198045654262,23.3778284411999,23.736640696371,23.7159215355948
2020-07-02 23:00:00,184,1380,19.73081414676,19.35317673593,19.8589055265668,20.2949826527448,21.0576000876952,21.6761110302327,22.4893335145504,23.3638026044448,23.7353188249293,23.7159215355948
2020-07-03,185,0,19.7484020382346,19.7081986853874,19.9463448873194,20.3562653683982,21.0322467669474,21.637799405748,22.4586600782709,23.3495593402271,23.7339541828825,23.7159215355948
2020-07-03 01:00:00,185,60,19.8218985555642,19.906180942509,20.0366698547999,20.4349590163494,21.0299768092807,21.6071620822941,22.428338649921,23.3351057172271,23.7325461050268,23.7159215355948
2020-07-03 02:00:00,185,120,20.1263979636177,20.0725572346372,20.1530936324107,20.5062677663912,21.0430112453088,21.5853675832251,22.3990080567651,23.3204587193132,23.731094350565,23.7159215355948
2020-07-03 03:00:00,185,180,19.9209712607687,20.1829810531154,20.2687778446913,20.5808320219181,21.0651283497505,21.5717870519725,22.3712308665927,23.3056476809911,23.7295985077331,23.7159215355948
2020-07-03 04:00:00,185,240,19.9175392024206,20.2117741187734,20.3290518242785,20.6427128625721,21.0911688408289,21.5652239710797,22.3454236166166,23.2907103551542,23.7280583133253,23.7159215355948
2020-07-03 05:00:00,185,300,19.4921113903319,20.2026882262434,20.3618255850101,20.6863832915086,21.1149427494894,21.5634308643704,22.3218174322733,23.2756897036017,23.7264736494102,23.7159215355948
2020-07-03 06:00:00,185,360,19.095185570032,20.0906886764595,20.3261118306329,20.7033156286875,21.1318060592287,21.5639340846756,22.3004241448292,23.2606297936355,23.724844554552,23.7159215355948
2020-07-03 07:00:00,185,420,18.6050602446003,19.9670814660169,20.2231430473473,20.6929377980907,21.1351574086695,21.5639456846385,22.2810426593687,23.2455716564669,23.7231712364777,23.7159215355948
2020-07-03 08:00:00,185,480,18.0763815168949,19.6988551996126,20.1687547871466,20.6273377589335,21.1277929031064,21.5601913167036,22.2632813103546,23.2305495616757,23.7214539977212,23.7159215355948
2020-07-03 09:00:00,185,540,18.023975974601,19.6442605421372,19.9206410266836,20.590389452581,21.0938470318539,21.5517196813102,22.2465592210656,23.2155877093726,23.7196932625578,23.7159215355948
2020-07-03 10:00:00,185,600,17.8806026031872,19.4440183425717,19.8889502601235,20.4756244827879,21.0647720587118,21.53501045525,22.2303041984742,23.200698045983,23.7178895177012,23.7159215355948
2020-07-03 11:00:00,185,660,18.0972713805972,19.2027241161423,19.8761443210876,20.3973150835281,21.0149493609687,21.5136646185016,22.2138581253928,23.1858812255372,23.716043268464,23.7159215355948
2020-07-03 12:00:00,185,720,17.6486940341782,19.8279626421412,19.3785179293883,20.4206394994012,20.9569289899003,21.4868744424663,22.1968832716504,23.171127224476,23.7141550019011,23.7159215355948
2020-07-03 13:00:00,185,780,17.7941172943815,19.2786670462252,19.6104790690877,20.2967240622269,20.9215577992317,21.4561439141374,22.1790853606681,23.1564210878671,23.7122251603206,23.7159215355948
2020-07-03 14:00:00,185,840,17.7677715077836,19.1248786872964,19.5999132432867,20.2251607183625,20.8797606551385,21.4237018340587,22.1603856665933,23.1417444429166,23.7102541166159,23.7159215355948
2020-07-03 15:00:00,185,900,17.7773554346394,19.0097608618152,19.4954230455831,20.1646479231401,20.8329187521725,21.3904165884931,22.1407391720435,23.1270793002929,23.7082420554539,23.7159215355948
2020-07-03 16:00:00,185,960,17.7420872955204,18.9735596087341,19.3965882114685,20.1000698754676,20.7825969837313,21.3555102810581,22.1201605452298,23.1124073663834,23.7061891523713,23.7159215355948
2020-07-03 17:00:00,185,1020,17.6639747671305,18.9261444927973,19.3271379217652,20.0398512356371,20.7319282745959,21.3189158187191,22.0986250067364,23.0977106567634,23.7040955527715,23.7159215355948
2020-07-03 18:00:00,185,1080,17.6405825691589,18.7468004876714,19.352636745277,19.9633634573165,20.687014574006,21.2809056701469,22.0761475729521,23.0829712785909,23.7019613833069,23.7159215355948
