"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2018-07-02 20:00:00,183,1200,-88.830597264505,-98.349482324801,-123.705366544845,-246.990256863772,-2423.34506050507,-1157.36764473545,-1650.75415270092,-1612.33360453764,-1593.72294879212,-3.02175902751415
2018-07-02 21:00:00,183,1260,-100.4832337874,-111.553514253186,-137.97004182079,-254.39468717565,-1969.83714011106,-1132.20917720323,-1632.77033289757,-1601.7242163731,-1593.72580173042,-3.02175902751415
2018-07-02 22:00:00,183,1320,-112.853000995252,-125.694479541815,-153.30139244429,-265.390847064319,-1612.76434169201,-1109.04891389699,-1615.0683544974,-1591.27042659398,-1593.72790397402,-3.02175902751415
2018-07-02 23:00:00,183,1380,-129.763664592827,-141.282789091028,-169.750798814478,-278.800790115541,-1345.10190915437,-1087.73390162612,-1597.64256436314,-1580.9670761803,-1593.72925592579,-3.02175902751415
2018-07-03,184,0,-171.806273700627,-177.52186127739,-206.185761109974,-309.997214545908,-1014.05647468306,-1049.95181047872,-1563.56994476033,-1560.77418126468,-1593.72970800642,-3.02175902751415
2018-07-03 01:00:00,184,60,-195.320326368825,-198.607888672895,-226.309720814309,-327.107928060219,-917.629660339292,-1033.34800638192,-1546.95388512926,-1550.90126108543,-1593.72880886764,-3.02175902751415
2018-07-03 02:00:00,184,120,-235.260309247465,-222.074247479872,-247.935267405422,-345.210674055249,-850.720618629037,-1018.33159577646,-1530.68319349184,-1541.21664358077,-1593.72716260358,-3.02175902751415
2018-07-03 03:00:00,184,180,-282.747981764936,-248.534575028645,-271.136376608598,-364.245092928924,-804.912320140573,-1004.84826734769,-1514.78198466561,-1531.73404762253,-1593.72477424045,-3.02175902751415
2018-07-03 04:00:00,184,240,-326.775564836973,-277.545469625496,-295.972861983156,-384.197631351215,-774.368413274482,-992.84465117353,-1499.27563232652,-1522.46799135437,-1593.72165035915,-3.02175902751415
2018-07-03 05:00:00,184,300,-381.257989302546,-308.774645989454,-322.573600479683,-405.240420139438,-755.243893670268,-982.345438342361,-1484.21336724079,-1513.44801448853,-1593.71779980999,-3.02175902751415
2018-07-03 06:00:00,184,360,-421.848354176673,-341.872763325592,-350.820107960187,-427.324301727267,-744.558468474333,-973.240466975822,-1469.60782033362,-1504.68066468548,-1593.7132333605,-3.02175902751415
2018-07-03 07:00:00,184,420,-468.949056342392,-376.475484163421,-380.751817774473,-450.607893562154,-740.404661407498,-965.516137174949,-1455.50005489917,-1496.1904134381,-1593.70796370397,-3.02175902751415
2018-07-03 08:00:00,184,480,-493.647664194761,-412.110710640623,-412.100054268088,-474.943449529765,-741.058059957036,-959.009928199638,-1441.88872362226,-1487.97522395852,-1593.70200501235,-3.02175902751415
2018-07-03 09:00:00,184,540,-514.481149641173,-448.218737821748,-444.704834116012,-500.315953316639,-745.356908140464,-953.627343768701,-1428.79061190403,-1480.04455324827,-1593.69537248087,-3.02175902751415
2018-07-03 10:00:00,184,600,-535.550567765107,-484.390252013106,-478.237866186412,-526.552231318303,-752.262411591945,-949.216644670273,-1416.2032020285,-1472.39591934526,-1593.68808221808,-3.02175902751415
2018-07-03 11:00:00,184,660,-546.864738117811,-520.127035153643,-512.199378980358,-553.320222645716,-760.824596503525,-945.584658711459,-1404.10602101343,-1465.01578494822,-1593.68015027349,-3.02175902751415
2018-07-03 12:00:00,184,720,-560.704439887402,-554.962684318793,-546.135931400545,-580.330538087871,-770.352507482004,-942.58356631404,-1392.48355255372,-1457.89388015126,-1593.67159230264,-3.02175902751415
2018-07-03 13:00:00,184,780,-579.716564542602,-588.578278878627,-579.559326331704,-607.246688462092,-780.290378770204,-940.077230916366,-1381.31393754015,-1451.01614011155,-1593.66242346586,-3.02175902751415
2018-07-03 14:00:00,184,840,-36.7709516104359,-65.0301995619642,-527.24171516235,-617.68663579667,-775.98705428832,-932.430254935178,-1368.90446800904,-1443.32740331993,-1593.65261908591,-3.02175902751415
2018-07-03 15:00:00,184,900,-63.4799282415069,-87.9589848272746,-370.358643391349,-616.945246806259,-763.189693260432,-921.364856918373,-1355.67122601558,-1435.08617307557,-1593.64209185254,-3.02175902751415
2018-07-03 16:00:00,184,960,-84.8706699618987,-110.589636473096,-305.885120555251,-611.423843543664,-748.70462327519,-909.33433033291,-1342.30811724011,-1426.72417195909,-1593.63081228467,-3.02175902751415
2018-07-03 17:00:00,184,1020,-104.760560487889,-133.909765396075,-288.923523491549,-602.664658480439,-733.947376163371,-896.874530390927,-1328.95533907891,-1418.3281518188,-1593.61876468206,-3.02175902751415
2018-07-03 18:00:00,184,1080,-124.403212745703,-157.625358419122,-291.873419574259,-592.443875289879,-719.608832240646,-884.291268073517,-1315.68797289435,-1409.94433353862,-1593.60593861407,-3.02175902751415
2018-07-03 19:00:00,184,1140,-144.715052983659,-181.918495555209,-304.008848453186,-582.461387153825,-706.109065843379,-871.809110081075,-1302.55868938839,-1401.6050264069,-1593.59232696201,-3.02175902751415
2018-07-03 20:00:00,184,1200,-165.11154716953,-206.901281644521,-320.767857663116,-573.915711597741,-693.702169763605,-859.5980484671,-1289.60560164976,-1393.33354140808,-1593.57792511457,-3.02175902751415
2018-07-03 21:00:00,184,1260,-188.599281397744,-232.761803154462,-340.045124399102,-567.534160542673,-682.621649200613,-847.823517061709,-1276.86809499768,-1385.15404675636,-1593.56273076096,-3.02175902751415
2018-07-03 22:00:00,184,1320,-211.214523369801,-259.509973854728,-360.703692884087,-563.491278085784,-672.932087778496,-836.581960327286,-1264.36689545717,-1377.07920296494,-1593.5467434482,-3.02175902751415
2018-07-03 23:00:00,184,1380,-253.127794397143,-287.81670805962,-382.348279192227,-562.036504794508,-664.950332102408,-826.070493307013,-1252.15807952221,-1369.14372049028,-1593.52996531614,-3.02175902751415
2018-07-04,185,0,-341.936752948557,-349.807777380797,-427.036371358667,-565.592879608192,-653.731241084769,-807.337324469397,-1228.63916772403,-1353.70434022847,-1593.49405350778,-3.02175902751415
2018-07-04 01:00:00,185,60,-423.081546508125,-383.013977821814,-449.971013199245,-570.442318820657,-650.728967648142,-799.322595091897,-1217.39725388251,-1346.24311287562,-1593.47493287069,-3.02175902751415
2018-07-04 02:00:00,185,120,-534.850736789552,-417.871512021634,-473.14766807906,-577.064842815685,-649.433023593896,-792.26398177496,-1206.52373122532,-1338.96914054287,-1593.45504810021,-3.02175902751415
2018-07-04 03:00:00,185,180,-692.530159314114,-453.958144403675,-496.51504147604,-585.310607423809,-649.823737520721,-786.19582636906,-1196.03644174842,-1331.89398623097,-1593.43441048645,-3.02175902751415
2018-07-04 04:00:00,185,240,-876.93760528377,-490.410127585389,-519.88178052313,-594.904728645867,-651.748229609437,-781.09114090975,-1185.93441070117,-1325.01763286071,-1593.41303243453,-3.02175902751415
2018-07-04 05:00:00,185,300,-1074.32937364135,-526.250848751414,-543.099957937879,-605.645784327812,-655.090002241501,-776.929521559078,-1176.21956499282,-1318.34196046234,-1593.39092702022,-3.02175902751415
2018-07-04 06:00:00,185,360,-1275.72264724547,-560.70562094624,-566.024704643196,-617.350937371942,-659.728604593509,-773.682366249585,-1166.89162795702,-1311.86756912155,-1593.36810800175,-3.02175902751415
2018-07-04 07:00:00,185,420,-1390.27456528553,-593.034127634026,-588.350480435497,-629.691428612933,-665.413667341154,-771.262367095581,-1157.93074250108,-1305.5829398058,-1593.34458904125,-3.02175902751415
2018-07-04 08:00:00,185,480,-1444.95671477159,-622.901081996065,-609.999409141509,-642.547671258757,-672.048604794139,-769.636803452183,-1149.33505274845,-1299.48781009241,-1593.32038372796,-3.02175902751415
2018-07-04 09:00:00,185,540,-1476.33589326927,-650.23724823387,-630.910602588007,-655.80266895163,-679.530363360056,-768.766826789819,-1141.10052355528,-1293.58062594986,-1593.29550605366,-3.02175902751415
2018-07-04 10:00:00,185,600,-1485.16272224107,-675.108083137914,-650.985128475611,-669.293001040286,-687.71346002049,-768.593621410661,-1133.21605559553,-1287.85548044637,-1593.26997007779,-3.02175902751415
2018-07-04 11:00:00,185,660,-1482.2828096787,-697.677563126443,-670.160102802998,-682.878193331162,-696.464885481859,-769.059757085295,-1125.67047554734,-1282.30645495048,-1593.24378967969,-3.02175902751415
2018-07-04 12:00:00,185,720,-1461.31522849086,-718.117357587943,-688.374076186919,-696.412632424611,-705.643579931396,-770.101792681609,-1118.44995895396,-1276.92600153741,-1593.21697842881,-3.02175902751415
2018-07-04 13:00:00,185,780,-1425.87914935616,-736.618403451337,-705.612673645663,-709.789414623747,-715.134542830749,-771.663601955666,-1111.54245928471,-1271.70770050981,-1593.18954953712,-3.02175902751415
2018-07-04 14:00:00,185,840,-59.9950811957314,-144.307730597859,-692.400287756055,-705.995630253859,-711.984297494368,-768.783221864024,-1103.2699370043,-1265.60181269729,-1593.16146076097,-3.02175902751415
2018-07-04 15:00:00,185,900,-95.8115390689646,-168.090635993584,-635.626526662627,-694.899537635777,-703.130011792565,-763.613185204762,-1094.31860931645,-1259.03498908383,-1593.13260480954,-3.02175902751415
2018-07-04 16:00:00,185,960,-125.964967730037,-197.098953734249,-577.486123037576,-683.292281507451,-693.745350972554,-757.99051063656,-1085.29320026715,-1252.38517946827,-1593.10295121436,-3.02175902751415
2018-07-04 17:00:00,185,1020,-153.504912341879,-225.793560946162,-538.878266153002,-672.27612343741,-684.816462972115,-752.297895555762,-1076.31718293294,-1245.72992512837,-1593.07248648951,-3.02175902751415
2018-07-04 18:00:00,185,1080,-180.039687435053,-255.178357030349,-518.223404689866,-662.337587363508,-676.777540390533,-746.740831768568,-1067.45769529902,-1239.11178388581,-1593.04120350155,-3.02175902751415
2018-07-04 19:00:00,185,1140,-206.527523416373,-285.143268208005,-510.060470070859,-653.788662916936,-669.849614989497,-741.456469116524,-1058.76109116893,-1232.56050118688,-1593.00909940292,-3.02175902751415
2018-07-04 20:00:00,185,1200,-234.612841392582,-315.457769202525,-510.058206242187,-646.846127365429,-664.14587054659,-736.544414546233,-1050.26271337106,-1226.09909106574,-1592.97617467453,-3.02175902751415
2018-07-04 21:00:00,185,1260,-267.052399937694,-346.068007030988,-515.346419533457,-641.649009409155,-659.722204893277,-732.08117747403,-1041.99137274882,-1219.74661964626,-1592.94243262109,-3.02175902751415
2018-07-04 22:00:00,185,1320,-299.970418249922,-376.805151044843,-524.019304447033,-638.176753394057,-656.53266314767,-728.099515606299,-1033.96171116454,-1213.51334672632,-1592.90787866188,-3.02175902751415
2018-07-04 23:00:00,185,1380,-352.323362704009,-407.828137244194,-535.059147155577,-636.576283629425,-654.685360534284,-724.68684008205,-1026.20822805387,-1207.42220472237,-1592.87252076822,-3.02175902751415
2018-07-05,186,0,-476.713125689988,-470.691852878279,-561.118063278515,-638.300470415792,-654.569486712404,-719.551879000119,-1011.54294216005,-1195.67962566143,-1592.79943364403,-3.02175902751415
2018-07-05 01:00:00,186,60,-593.038820067128,-502.299899884739,-575.54782594183,-641.633740922144,-656.376391426575,-717.922976397139,-1004.67403696081,-1190.05806059576,-1592.76172938547,-3.02175902751415
2018-07-05 02:00:00,186,120,-762.216594691171,-534.096689725891,-590.582114031642,-646.450097797704,-659.355928916106,-716.93012498482,-998.12523774199,-1184.61184761376,-1592.72327144607,-3.02175902751415
2018-07-05 03:00:00,186,180,-962.072214315412,-565.520202285673,-605.927612958192,-652.492841942928,-663.350476549659,-716.534170256116,-991.888201471355,-1179.33715114753,-1592.68407591667,-3.02175902751415
2018-07-05 04:00:00,186,240,-1207.71238711963,-595.899053385331,-621.465952889649,-659.63928951591,-668.298930315832,-716.727319689987,-985.96534692013,-1174.23698712359,-1592.64415944612,-3.02175902751415
2018-07-05 05:00:00,186,300,-1494.94374780329,-624.680245543204,-637.023281107236,-667.699721732834,-674.084229036332,-717.476998547205,-980.350172038346,-1169.30868922871,-1592.60353923622,-3.02175902751415
2018-07-05 06:00:00,186,360,-1724.80097615095,-651.324537998311,-652.289554056687,-676.35218128829,-680.481308156518,-718.705082052196,-975.019779259826,-1164.53907679527,-1592.56223186624,-3.02175902751415
2018-07-05 07:00:00,186,420,-1877.45868777634,-675.595592481706,-667.158407579453,-685.451650094254,-687.390872359335,-720.375651294026,-969.965560423493,-1159.9240411756,-1592.52025325,-3.02175902751415
2018-07-05 08:00:00,186,480,-1882.99271601918,-697.284855160614,-681.41206142064,-694.746200752248,-694.627043797389,-722.417371644408,-965.166068967971,-1155.45120451144,-1592.47761854933,-3.02175902751415
2018-07-05 09:00:00,186,540,-1873.45580200076,-716.647255322465,-695.161312915538,-704.269534200503,-702.212907333534,-724.833637728143,-960.625511667544,-1151.12458931752,-1592.43434286254,-3.02175902751415
2018-07-05 10:00:00,186,600,-1859.01575797505,-733.896658577274,-708.349970848748,-713.904411885823,-710.05682212453,-727.585661171764,-956.333093174739,-1146.93858455693,-1592.39044155297,-3.02175902751415
2018-07-05 11:00:00,186,660,-1828.04784760944,-749.252346896183,-720.903502828273,-723.515770560245,-718.049695686532,-730.626303879262,-952.274707352444,-1142.88540509108,-1592.34592941489,-3.02175902751415
2018-07-05 12:00:00,186,720,-1770.02129547191,-762.918328430106,-732.775616322506,-732.993240678266,-726.096912318016,-733.911612163623,-948.4369224101,-1138.95764590344,-1592.30082051966,-3.02175902751415
2018-07-05 13:00:00,186,780,-1724.90036829505,-775.175437291112,-744.0340962912,-742.328086343972,-734.177320030591,-737.423006924398,-944.814679474192,-1135.15325293789,-1592.25512863529,-3.02175902751415
2018-07-05 14:00:00,186,840,-77.6663444765914,-264.358143281676,-734.596179660482,-736.533028401978,-731.026244839068,-737.017134252104,-939.97718137165,-1130.54913430769,-1592.20880377368,-3.02175902751415
2018-07-05 15:00:00,186,900,-121.830059494065,-248.522142967153,-706.580335813546,-725.304874044363,-723.356211956422,-734.724133381671,-934.592790016095,-1125.5739717049,-1592.16173092995,-3.02175902751415
2018-07-05 16:00:00,186,960,-157.999173470832,-276.982994151889,-672.66220835322,-713.949613198661,-715.135406023592,-731.893548335792,-929.111541623959,-1120.51794172264,-1592.11387880298,-3.02175902751415
2018-07-05 17:00:00,186,1020,-190.913742984786,-308.413657927573,-643.932583918559,-703.619540204065,-707.360449535823,-728.899485152457,-923.654115461535,-1115.45944306496,-1592.06523443824,-3.02175902751415
2018-07-05 18:00:00,186,1080,-223.0876968693,-339.852219965864,-623.94971361401,-694.721462236254,-700.458854479435,-725.94070762362,-918.283775558308,-1110.44011645186,-1592.0157933097,-3.02175902751415
2018-07-05 19:00:00,186,1140,-254.908322815949,-371.094923640938,-612.104514924704,-687.383744840747,-694.610184644688,-723.136738402496,-913.038386233264,-1105.4853665125,-1591.96555593794,-3.02175902751415
2018-07-05 20:00:00,186,1200,-284.933372198403,-401.787211673048,-606.641218641515,-681.608613891951,-689.865177066377,-720.56176262337,-907.94151113256,-1100.61145178579,-1591.91452621646,-3.02175902751415
2018-07-05 21:00:00,186,1260,-315.419309269943,-431.533712020006,-605.886629065489,-677.380406021258,-686.240806644634,-718.275159919427,-903.012622235032,-1095.83206662135,-1591.86271065295,-3.02175902751415
2018-07-05 22:00:00,186,1320,-344.088063210541,-460.024316455871,-608.451057819872,-674.594254366446,-683.677465258517,-716.303548928869,-898.260641250025,-1091.15408943706,-1591.81011767628,-3.02175902751415
2018-07-05 23:00:00,186,1380,-372.93449764677,-487.012753820925,-613.328104018266,-673.157308926164,-682.121641671042,-714.669853880995,-893.693774215441,-1086.58396168133,-1591.7567571466,-3.02175902751415
2018-07-06,187,0,-441.467241026844,-536.510892951323,-627.333910689118,-673.900411786843,-681.777205837628,-712.464883310466,-885.135494115188,-1077.78479184373,-1591.6477789674,-3.02175902751415
2018-07-06 01:00:00,187,60,-516.025720851425,-559.890124503563,-635.815041441569,-676.056781735831,-683.009819779857,-711.961990302009,-881.170358047644,-1073.5752042048,-1591.59218788593,-3.02175902751415
2018-07-06 02:00:00,187,120,-606.929747666387,-583.145051415044,-644.86172506907,-679.195601896075,-685.050951604441,-711.84701860826,-877.412817635924,-1069.4926329395,-1591.53588253024,-3.02175902751415
2018-07-06 03:00:00,187,180,-736.573602717491,-606.396639024237,-654.431715043885,-683.31623681208,-687.918583890077,-712.147556839229,-873.874386981369,-1065.5457598045,-1591.47887942349,-3.02175902751415
2018-07-06 04:00:00,187,240,-875.371918183996,-629.267134012023,-664.271890806463,-688.190185378178,-691.45686757491,-712.824034946542,-870.543479451308,-1061.72803989035,-1591.42119565843,-3.02175902751415
2018-07-06 05:00:00,187,300,-1040.84216482832,-651.362216968671,-674.349926078766,-693.771630788162,-695.642770767811,-713.881121674288,-867.423765865953,-1058.04294264554,-1591.36284860217,-3.02175902751415
2018-07-06 06:00:00,187,360,-1194.65852574917,-672.209273967039,-684.455347978168,-699.849526681363,-700.325967576604,-715.273858321582,-864.501775253815,-1054.48258745822,-1591.30385560639,-3.02175902751415
2018-07-06 07:00:00,187,420,-1281.46964278462,-691.344847911751,-694.377172028967,-706.210230899379,-705.348175138918,-716.949371424234,-861.761108076756,-1051.03708414835,-1591.24423286771,-3.02175902751415
2018-07-06 08:00:00,187,480,-1316.74337197435,-708.55302528333,-704.063233210478,-712.7789603532,-710.650602267749,-718.887126227938,-859.196268600267,-1047.70369256189,-1591.1839958908,-3.02175902751415
2018-07-06 09:00:00,187,540,-1302.46856311957,-723.743446272882,-713.415765267908,-719.439582690211,-716.141312528565,-721.05249099221,-856.796752468419,-1044.47631241418,-1591.12315972279,-3.02175902751415
2018-07-06 10:00:00,187,600,-1320.21840230191,-737.218589746992,-722.552455157716,-726.263714451843,-721.867368519662,-723.459779933862,-854.568649910584,-1041.35980814633,-1591.06173972142,-3.02175902751415
2018-07-06 11:00:00,187,660,-1306.32754593906,-749.037193591745,-731.247362181081,-733.020828487551,-727.650140150264,-726.04145989846,-852.489968343919,-1038.34038595049,-1590.99975064305,-3.02175902751415
2018-07-06 12:00:00,187,720,-1297.88072690231,-759.491183095722,-739.555955849796,-739.72304692078,-733.487703583728,-728.790187184593,-850.558923838589,-1035.41760746199,-1590.93720635772,-3.02175902751415
2018-07-06 13:00:00,187,780,-1270.68801379829,-768.697779753917,-747.396763785342,-746.262755951457,-739.289187979131,-731.666296024891,-848.762564159836,-1032.5835828484,-1590.87412020883,-3.02175902751415
2018-07-06 14:00:00,187,840,-77.4602952542394,-259.795019474357,-735.252067088852,-738.263233416836,-734.234710315963,-730.722723508085,-845.759803489281,-1028.94614720914,-1590.81042890644,-3.02175902751415
