"dates","DOY","TIME","WC0cm","WC2.5cm","WC5cm","WC10cm","WC15cm","WC20cm","WC30cm","WC50cm","WC100cm","WC200cm"
2018-07-01,182,0,0.154663825060692,0.120000027468558,0.150000533083402,0.199918150811627,0.249789182335736,0.300191763764162,0.300005565926912,0.299965893027182,0.299999606621258,0.534345905245779
2018-07-01 01:00:00,182,60,0.223924955439991,0.12000005493897,0.15000106636165,0.199842679716224,0.249584445668837,0.300379287978763,0.300010530759317,0.299931738679524,0.299999211464261,0.534345905245779
2018-07-01 02:00:00,182,120,0.245336999877203,0.120000082427877,0.150001599835614,0.199773115275923,0.249385325284826,0.300562675177088,0.30001497065229,0.299897593975489,0.299998814528786,0.534345905245779
2018-07-01 03:00:00,182,180,0.250237076689333,0.120000109948424,0.150002133506645,0.19970925589289,0.24919133884029,0.300741993129818,0.300018942256661,0.299863499523311,0.299998415817398,0.534345905245779
2018-07-01 04:00:00,182,240,0.25491285903212,0.120000137506477,0.150002667376253,0.199651028321254,0.249002220808788,0.300917171080559,0.300022435312831,0.299829440843695,0.299998015333251,0.534345905245779
2018-07-01 05:00:00,182,300,0.252764870126666,0.120000165106739,0.150003201445973,0.199598461955693,0.248817914722541,0.301088224362948,0.300025475036192,0.299795432694554,0.299997613079596,0.534345905245779
2018-07-01 06:00:00,182,360,0.253724788609195,0.120000192752103,0.150003735717176,0.199551640513965,0.248638576642403,0.301255249958789,0.300028118169269,0.299761515546541,0.299997209061346,0.534345905245779
2018-07-01 07:00:00,182,420,0.257107904932805,0.120000220445349,0.150004270190749,0.199510750731197,0.248464598815533,0.301418222495311,0.300030362305806,0.299727681527175,0.299996803284209,0.534345905245779
2018-07-01 08:00:00,182,480,0.258767327400013,0.120000248189918,0.150004804866936,0.199475963808766,0.248296622116116,0.301577159029438,0.300032218873668,0.299693934163982,0.299996395753791,0.534345905245779
2018-07-01 09:00:00,182,540,0.258401085504866,0.120000275990185,0.150005339745505,0.199447148328706,0.248135234818052,0.301731979494999,0.300033653202807,0.299660239721099,0.299995986474715,0.534345905245779
2018-07-01 10:00:00,182,600,0.257662236203196,0.120000303851015,0.15000587482635,0.199423934379914,0.247980638497079,0.301882704953832,0.300034671731224,0.299626598020028,0.299995575450721,0.534345905245779
2018-07-01 11:00:00,182,660,0.256598601244086,0.120000331777418,0.150006410109719,0.199405969666514,0.247832728366487,0.302029316322012,0.300035263199387,0.299592994700112,0.299995162685089,0.534345905245779
2018-07-01 12:00:00,182,720,0.256146829892071,0.120000359774687,0.150006945596208,0.199392978788364,0.247691317425653,0.30217186859899,0.300035446822623,0.299559440097911,0.299994748181057,0.534345905245779
2018-07-01 13:00:00,182,780,0.256700124903637,0.120000387848323,0.150007481286606,0.199384749284391,0.247556241327991,0.302310381666011,0.300035226123732,0.299525931967263,0.299994331942056,0.534345905245779
2018-07-01 14:00:00,182,840,0.59765625,0.255356156226011,0.150008017240536,0.199381165514438,0.247432379049695,0.302633843525198,0.300110770423109,0.29955339452756,0.299993914885222,0.534345905245779
2018-07-01 15:00:00,182,900,0.59765625,0.485047691444468,0.150319022242006,0.199382272743443,0.247322999355221,0.303272730530665,0.300312388755449,0.299681463733582,0.299993503614934,0.534345905245779
2018-07-01 16:00:00,182,960,0.59765625,0.515968950927381,0.251854909228559,0.199388073345167,0.247222682921427,0.30400746788523,0.300548858175993,0.299836616832336,0.299993100777161,0.534345905245779
2018-07-01 17:00:00,182,1020,0.59765625,0.52252043569839,0.45432115790532,0.199398767492756,0.24713029447567,0.304771467150469,0.300793415445001,0.299997396648084,0.299992707294812,0.534345905245779
2018-07-01 18:00:00,182,1080,0.59765625,0.532614911999821,0.494083469714566,0.199861717288443,0.24704668591622,0.305595851832177,0.3010567825305,0.300172096652601,0.299992324018649,0.534345905245779
2018-07-01 19:00:00,182,1140,0.555558692696591,0.536389377586663,0.505456132659715,0.233392980447943,0.246971092512012,0.306447969627544,0.30132638584614,0.30035071024175,0.299991951145324,0.534345905245779
2018-07-01 20:00:00,182,1200,0.50670695552475,0.501403679455826,0.485610105684427,0.337454707346547,0.246907953064795,0.307318581410627,0.301599227583704,0.300530874045349,0.299991589291665,0.534345905245779
2018-07-01 21:00:00,182,1260,0.48862364603193,0.483531552534189,0.469015229537263,0.393501915295826,0.246884709397014,0.308215238360246,0.301877538473853,0.30071425401898,0.299991238332722,0.534345905245779
2018-07-01 22:00:00,182,1320,0.476677990885785,0.471685712705231,0.458596318494286,0.412063006640159,0.246985581097851,0.309147166142648,0.302164155662133,0.300902956611658,0.299990898807322,0.534345905245779
2018-07-01 23:00:00,182,1380,0.467371446894914,0.462723900418544,0.451021542122987,0.414300980479698,0.247235793768219,0.310092852910542,0.30245253700227,0.301091943979423,0.29999057090857,0.534345905245779
2018-07-02,183,0,0.453494705858545,0.44889864683047,0.438654053751311,0.407658037909705,0.248018153852042,0.311999092594201,0.303028765260265,0.301466413185439,0.299989950185879,0.534345905245779
2018-07-02 01:00:00,183,60,0.447365868429679,0.442857767540141,0.433003137182981,0.403296389625517,0.248555057018893,0.312942678466729,0.303313256143902,0.301649459708992,0.299989657288925,0.534345905245779
2018-07-02 02:00:00,183,120,0.441061726933803,0.436890605176347,0.427444121384956,0.3988910019694,0.249268360190186,0.313868732293829,0.30359346699782,0.301828416787816,0.299989375853121,0.534345905245779
2018-07-02 03:00:00,183,180,0.435304413814613,0.431155859862187,0.422069870053236,0.39474221824496,0.250275146729939,0.314783081865745,0.303871615737292,0.302004978416944,0.299989105746083,0.534345905245779
2018-07-02 04:00:00,183,240,0.42953534460138,0.425785503902746,0.417081210332531,0.391114168974978,0.251693139738047,0.315698523631136,0.304151361220182,0.302181841024365,0.299988846993717,0.534345905245779
2018-07-02 05:00:00,183,300,0.424475023896909,0.420823751311335,0.41250448891552,0.388045791791048,0.253574703587964,0.31661840493332,0.304433916754202,0.30235987685516,0.299988599736491,0.534345905245779
2018-07-02 06:00:00,183,360,0.419914316500759,0.416235490545323,0.408273326579391,0.385421485066968,0.255895786310915,0.317537616608861,0.304718545583082,0.302538544313732,0.299988364113737,0.534345905245779
2018-07-02 07:00:00,183,420,0.415668952490603,0.411941041928107,0.404318693982415,0.383104046612912,0.258584758220238,0.318449597222639,0.305004268221032,0.30271714369812,0.29998814022223,0.534345905245779
2018-07-02 08:00:00,183,480,0.412020558461904,0.407903156271558,0.400589829439089,0.380983632845518,0.261555069605625,0.31934862270547,0.305290348952325,0.302895165219868,0.299987928120209,0.534345905245779
