"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2021-02-08 14:00:00,39,840,-4.13552368616992,-4.66836581048077,-5.40135061440028,-6.68041303398245,-8.01832307313058,-9.06882238429883,-8.98729329910827,-8.69156783777352,-10.4586279194722,-2.49390455383571
2021-02-08 15:00:00,39,900,-3.81070396347421,-4.05388991494027,-4.37132365372932,-4.94795150617168,-5.73166635966331,-7.1295120161045,-8.68384005442835,-8.74291877897315,-10.4004134710691,-2.49390455383571
2021-02-08 16:00:00,39,960,-3.67250069182047,-3.81400560745197,-3.99273624806957,-4.31558597559757,-4.76418041126419,-5.67004155756759,-7.70889610168065,-8.76222143912882,-10.3461976711536,-2.49390455383571
2021-02-08 17:00:00,39,1020,-3.59445474714591,-3.6853946897534,-3.79751919694027,-4.00088303331754,-4.28533932867637,-4.86912310533376,-6.57318940641233,-8.69032739519496,-10.2956058121771,-2.49390455383571
2021-02-08 18:00:00,39,1080,-4.64741570670513,-4.3592271716625,-4.1922446068518,-4.1226827686755,-4.18882381460584,-4.4867244629798,-5.70262298103033,-8.46289172066737,-10.247524780697,-2.49390455383571
2021-02-08 19:00:00,39,1140,-5.65979738182136,-5.33893007765047,-5.09585600618514,-4.88426887324287,-4.77888227219049,-4.78712931220919,-5.37827991579536,-8.07111304803908,-10.1996932254786,-2.49390455383571
2021-02-08 20:00:00,39,1200,-6.30023413277917,-5.97030475250311,-5.70565113123309,-5.45051533956384,-5.28674823917345,-5.17998120037562,-5.42082827216805,-7.63639904003638,-10.148684397757,-2.49390455383571
2021-02-08 21:00:00,39,1260,-6.79201273166848,-6.45783032102184,-6.18155384658633,-5.90201274076444,-5.70481894759492,-5.53103270578418,-5.566517847814,-7.28291885136869,-10.0908348004783,-2.49390455383571
2021-02-08 22:00:00,39,1320,-7.19115006093696,-6.85656767431187,-6.57397031692421,-6.27894181886326,-6.0594278486374,-5.84027005803638,-5.74330411645191,-7.04337496001206,-10.0234507272552,-2.49390455383571
2021-02-08 23:00:00,39,1380,-7.5535970187075,-7.21128355531227,-6.91927741973277,-6.60906200247217,-6.37110231391306,-6.11750454021088,-5.92761734936503,-6.90135701023036,-9.94541052615937,-2.49390455383571
2021-02-09,40,0,-8.19759089642201,-7.83448768571074,-7.52173008390307,-7.18292047990957,-6.91397095194016,-6.60748601113258,-6.28919457715992,-6.80769719077919,-9.76021803994839,-2.49390455383571
2021-02-09 01:00:00,40,60,-8.48095691423807,-8.11149903318264,-7.79111797871131,-7.4405647546811,-7.15846488890146,-6.83001129879198,-6.46249346557404,-6.8172369206597,-9.65695200600095,-2.49390455383571
2021-02-09 02:00:00,40,120,-8.74744801056888,-8.3706792729328,-8.04270669123136,-7.68151507946489,-7.3879151018838,-7.04034432033508,-6.63028800111648,-6.84806252405698,-9.54990591353987,-2.49390455383571
2021-02-09 03:00:00,40,180,-8.95176057843745,-8.58603487859954,-8.26260235157793,-7.90037990200943,-7.60074202129267,-7.23872130485628,-6.79229089713131,-6.89299429803579,-9.44160210267633,-2.49390455383571
2021-02-09 04:00:00,40,240,-9.14895927164144,-8.78626859677991,-8.46384584191384,-8.10033754052805,-7.79671306690713,-7.42425582228545,-6.94798155337487,-6.94738633640955,-9.33431311509881,-2.49390455383571
2021-02-09 05:00:00,40,300,-9.31323262726368,-8.96081090165335,-8.64420102844761,-8.2832167792435,-7.97804071107923,-7.59798675251368,-7.09698487389076,-7.00808116235171,-9.22995420886472,-2.49390455383571
2021-02-09 06:00:00,40,360,-9.49387800418826,-9.13775375498866,-8.81885728594362,-8.45565147067053,-8.14778995212314,-7.76115610433629,-7.23938796218391,-7.07296634204522,-9.13004739923392,-2.49390455383571
2021-02-09 07:00:00,40,420,-9.6620608394786,-9.30601081330231,-8.9862723244604,-8.62087767378744,-8.30976675687569,-7.9162429229245,-7.37564843507662,-7.14053749533565,-9.03573129272784,-2.49390455383571
2021-02-09 08:00:00,40,480,-9.80910225567675,-9.45848455549446,-9.14141717554729,-8.77654080123653,-8.46357611170688,-8.06418987929846,-7.50642763869393,-7.20975194050558,-8.94779652549592,-2.49390455383571
2021-02-09 09:00:00,40,540,-9.95336634106606,-9.60451225778118,-9.28854240160792,-8.92374587038695,-8.60937251724253,-8.20518351333065,-7.63215196015733,-7.27991607072492,-8.8667383125682,-2.49390455383571
2021-02-09 10:00:00,40,600,-10.0987251195888,-9.74841001733671,-9.43136359452518,-9.06517876769348,-8.74887318325515,-8.34003491174544,-7.75314665668796,-7.35054224007242,-8.79281167198691,-2.49390455383571
2021-02-09 11:00:00,40,660,-10.2347187099511,-9.88548978070445,-9.56857359863648,-9.20145436493926,-8.88319401959297,-8.46969701421734,-7.8698115904984,-7.42126352813127,-8.72608180763933,-2.49390455383571
2021-02-09 12:00:00,40,720,-10.3755000176796,-10.0230469537539,-9.70371150691756,-9.33399236693109,-9.01314107029759,-8.59483104742865,-7.98258621654763,-7.491829691445,-8.66646969231313,-2.49390455383571
2021-02-09 13:00:00,40,780,-10.5003596892675,-10.1506025751372,-9.83218528020037,-9.46181942649717,-9.138968151986,-8.71599996294908,-8.09184092334922,-7.56204093798579,-8.61378981545497,-2.49390455383571
2021-02-09 14:00:00,40,840,-4.08318900873265,-4.5622351107577,-5.20361467386171,-6.28740558515348,-7.39927919416158,-8.29074012196731,-8.1661487045616,-7.63149795501185,-8.56777757832889,-2.49390455383571
2021-02-09 15:00:00,40,900,-4.75497937654295,-4.55665276592974,-4.59697201966341,-4.92330812796173,-5.49258015218031,-6.57697196425021,-7.84294134673262,-7.6937280746223,-8.52809972202994,-2.49390455383571
