"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2018-07-01,182,0,-74422.4580810828,-784452.914874398,-138030.912993121,-12733.7343673631,-1772.38698369771,-397.931043599577,-389.460665772716,-436.445805887998,-328.904764823573,-2.49390455383571
2018-07-01 01:00:00,182,60,-34126.1280627348,-784796.261840317,-139601.714907695,-12631.6491904824,-1653.69258926941,-409.657422411278,-391.606970778938,-437.569099738434,-328.930129772697,-2.49390455383571
2018-07-01 02:00:00,182,120,-22022.3364509493,-785099.254805132,-141147.897786135,-12525.194085886,-1545.71706529437,-420.942215517854,-393.800417298642,-438.722603290233,-328.955717779777,-2.49390455383571
2018-07-01 03:00:00,182,180,-20581.7653913844,-785351.651408621,-142670.712168848,-12414.6848306371,-1448.33410772669,-431.71677192582,-396.019172794256,-439.890480256589,-328.981530796272,-2.49390455383571
2018-07-01 04:00:00,182,240,-18692.6740971475,-785540.093952966,-144164.548279846,-12300.1750699465,-1361.13023696606,-441.914110698774,-398.241345504094,-441.057132925536,-329.007567864986,-2.49390455383571
2018-07-01 05:00:00,182,300,-18619.1319571534,-785651.414140121,-145619.334645768,-12181.4630673935,-1283.44348490123,-451.470178905427,-400.444985269451,-442.207176588955,-329.033825244927,-2.49390455383571
2018-07-01 06:00:00,182,360,-15969.6539318496,-785672.13248672,-147020.882352346,-12058.1525089306,-1214.46582699902,-460.333021432232,-402.610559704013,-443.327158881422,-329.060296699045,-2.49390455383571
2018-07-01 07:00:00,182,420,-8425.38716934502,-785592.802473428,-148347.417309954,-11929.5781718623,-1153.45202029633,-468.496544003436,-404.730784021609,-444.412429872357,-329.08697457731,-2.49390455383571
2018-07-01 08:00:00,182,480,-6315.97765317615,-785414.72885528,-149588.188711054,-11794.968909282,-1099.69283970999,-475.985859777173,-406.806253828768,-445.463942171538,-329.113851098172,-2.49390455383571
2018-07-01 09:00:00,182,540,-5694.62869120399,-785141.749523667,-150748.873385073,-11653.8561387105,-1052.45302322903,-482.83196754703,-408.838216925814,-446.483102943065,-329.14091883809,-2.49390455383571
2018-07-01 10:00:00,182,600,-5333.03805529176,-784775.867820722,-151836.108455601,-11506.2076328415,-1011.09791938015,-489.092708393305,-410.834879806823,-447.476173330917,-329.168171221451,-2.49390455383571
2018-07-01 11:00:00,182,660,-5253.6538079079,-784313.26196601,-152859.518229767,-11352.0135508424,-974.952966905236,-494.813216297872,-412.800338353237,-448.446485820755,-329.195602600013,-2.49390455383571
2018-07-01 12:00:00,182,720,-5021.24107840346,-783741.265067436,-153839.347159527,-11191.1340492634,-943.420626515797,-500.047193927091,-414.740873143723,-449.398860407426,-329.223208141373,-2.49390455383571
2018-07-01 13:00:00,182,780,-4653.47554778993,-783071.459363809,-154747.685445333,-11023.84879864,-915.952409849368,-504.847639197173,-416.662549012474,-450.337919716091,-329.250983906049,-2.49390455383571
2018-07-01 14:00:00,182,840,-6.97210960991678,-39.1584547527973,-155440.427607059,-10848.2884318258,-885.027178864997,-507.44980768379,-418.059875920105,-450.913505264226,-329.278910064886,-2.49390455383571
2018-07-01 15:00:00,182,900,-5.79486535257403,-10.7197632073492,-11746.4424613171,-10662.1419598665,-844.345789453465,-505.951670167597,-418.362023094492,-450.732386536479,-329.306862235356,-2.49390455383571
2018-07-01 16:00:00,182,960,-10.2231812994502,-12.010001669197,-29.7633365114588,-10440.9785857972,-803.757667818598,-502.724428875284,-418.201567846699,-450.235016883148,-329.334761692969,-2.49390455383571
2018-07-01 17:00:00,182,1020,-19.1298162431848,-21.4013130343646,-35.7450043493438,-10057.3689219313,-767.181071089015,-498.836645357288,-417.856603973763,-449.614586388069,-329.362552090587,-2.49390455383571
2018-07-01 18:00:00,182,1080,-26.6940882854306,-29.9941980859662,-49.0874727993597,-9100.68400889798,-736.80742430283,-495.241431283607,-417.597458169774,-449.058332916925,-329.390260734499,-2.49390455383571
2018-07-01 19:00:00,182,1140,-33.9381328432775,-38.1678336123947,-60.1360653842501,-7124.34273355685,-706.573768047731,-490.431274409559,-416.982719950932,-448.260812109527,-329.417851558151,-2.49390455383571
2018-07-01 20:00:00,182,1200,-40.91746851122,-46.0012078408281,-68.9794468758979,-4876.6439621217,-680.333953651377,-485.610278107433,-416.345556852153,-447.452752951299,-329.445307535853,-2.49390455383571
2018-07-01 21:00:00,182,1260,-47.9442971721433,-53.7212417650114,-77.2065032004645,-3133.74217106303,-658.748895434273,-481.216336066352,-415.810362219786,-446.720225048515,-329.472635495933,-2.49390455383571
2018-07-01 22:00:00,182,1320,-54.544887999095,-61.4944260201919,-85.9302784880835,-1990.10649651437,-641.552628493406,-477.440178765846,-415.434210954152,-446.102637092615,-329.499852614266,-2.49390455383571
2018-07-01 23:00:00,182,1380,-61.7065107611646,-69.561019284967,-95.4269475700334,-1299.99552527967,-627.648278009983,-474.208480856572,-415.198245772982,-445.586810104717,-329.526978597943,-2.49390455383571
2018-07-02,183,0,-76.3967747767171,-86.4537130474449,-115.822622364114,-693.016564955103,-602.655550096462,-467.998089589586,-414.740857791918,-444.579407562492,-329.580987335641,-2.49390455383571
2018-07-02 01:00:00,183,60,-84.4217038535753,-95.1806722172307,-126.256629277401,-567.283583657537,-589.881169821767,-464.754775219786,-414.435618761025,-444.029952328028,-329.607862675713,-2.49390455383571
