"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2020-07-01,183,0,-220127.882408671,-757840.794190542,-124742.482638554,-9246.6277052216,-1185.84495279041,-297.417485973174,-397.711271276699,-423.797840230494,-289.185691233327,-2.44720205257275
2020-07-01 01:00:00,183,60,-84068.4982468299,-758423.821470323,-126835.464509015,-9143.47876792234,-1128.20280930269,-309.524331370016,-399.208960795447,-424.657922662585,-289.196218973058,-2.44720205257275
2020-07-01 02:00:00,183,120,-60202.1197502802,-758844.158375116,-128888.850048842,-9035.26569389258,-1076.65595368412,-321.060977290104,-400.693903073661,-425.50428445603,-289.207187763092,-2.44720205257275
2020-07-01 03:00:00,183,180,-55970.6533691193,-759058.354486067,-130883.466699235,-8922.07001811384,-1030.66168450264,-332.018246370355,-402.162277335363,-426.33374080748,-289.218588653331,-2.44720205257275
2020-07-01 04:00:00,183,240,-57396.2609188796,-759032.572234621,-132809.035811584,-8804.10156267443,-991.084008187404,-342.658596181775,-403.713860979673,-427.215011387404,-289.230422066923,-2.44720205257275
2020-07-01 05:00:00,183,300,-52311.8267570896,-758734.471349323,-134640.430394026,-8680.53170941423,-955.324808620183,-352.630763841331,-405.209355860164,-428.051325433504,-289.242682840677,-2.44720205257275
2020-07-01 06:00:00,183,360,-51374.8016227354,-758150.796935917,-136361.237886182,-8550.83930927457,-923.134683649561,-361.970309216073,-406.658251473677,-428.849412362964,-289.255355901576,-2.44720205257275
2020-07-01 07:00:00,183,420,-43492.5391356023,-757273.948373313,-137966.844712037,-8414.57905086415,-894.103601781675,-370.68542585076,-408.058300273271,-429.607963224361,-289.268427063536,-2.44720205257275
2020-07-01 08:00:00,183,480,-38941.0749755503,-756109.810134386,-139444.182303979,-8271.26657219477,-867.896626632482,-378.796968465067,-409.410733345482,-430.328144368319,-289.281882434495,-2.44720205257275
2020-07-01 09:00:00,183,540,-36374.2301408916,-754661.583018696,-140802.455847202,-8120.61053368482,-844.604622530904,-386.416928102912,-410.747786933498,-431.03247238748,-289.295711539478,-2.44720205257275
2020-07-01 10:00:00,183,600,-34556.2042229646,-752925.308762663,-142054.419779143,-7962.58640647877,-824.316067398718,-393.670614755709,-412.104949454665,-431.745592284629,-289.309909855427,-2.44720205257275
2020-07-01 11:00:00,183,660,-33572.2554240572,-750896.427949651,-143208.845648564,-7797.03870451911,-806.525893032095,-400.557986117908,-413.474121072327,-432.462157538581,-289.324474914395,-2.44720205257275
2020-07-01 12:00:00,183,720,-32613.4115188488,-748567.907155413,-144274.209835045,-7623.84149983616,-790.979942180719,-407.123089663629,-414.862197065959,-433.187152247135,-289.339404349274,-2.44720205257275
2020-07-01 13:00:00,183,780,-32140.5158434495,-745939.253883412,-145253.753439348,-7442.79755447741,-777.491431108118,-413.420641151712,-416.279657737964,-433.928004091937,-289.354697325274,-2.44720205257275
