QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site
0,56.40336754004875,2.4822418274776594,0.4938751809629492,58.37612616173905,0.015901819965609798,-0,-2.937951412023132e-4,1,1,2019-01-01T00:00:00Z,AU10A
0,51.321203037600995,3.7182856381852023,0.476541696305964,58.279774629885495,-3.71984369261288,-0,0.0030160422075349302,1,1,2019-01-01T01:00:00Z,AU10A
0,48.31623873247301,2.113921080298935,0.17474650306935713,58.38504937770905,-8.135942341374063,-0,0.006306273367539639,1,1,2019-01-01T02:00:00Z,AU10A
0,48.00358364166162,2.041918528218884,0.13083645718874198,58.38752468775464,-8.47407289642976,-0,0.0012139213668618254,1,1,2019-01-01T03:00:00Z,AU10A
0,47.917135778687935,1.8739125733654314,0.08613932713615265,58.397919854855886,-8.695283144252047,-0,0.002272314313541468,1,1,2019-01-01T04:00:00Z,AU10A
0,49.242170819594705,2.6779410715926684,0.21490016714090887,58.343120313177096,-6.6361458677776906,-0,-0.0017627213529576302,1,1,2019-01-01T05:00:00Z,AU10A
0,49.90045786469363,3.3736435401887435,0.29465762199957,57.05721643138615,-4.086601434189284,-0,0.008828785685918827,1,1,2019-01-01T06:00:00Z,AU10A
0,49.82568866467261,2.7746533614395092,0.20157561737083995,55.04589885312549,-2.6416684141071958,-0,-0.005464030276978615,1,1,2019-01-01T07:00:00Z,AU10A
0,51.41575805563926,2.7922230125348397,0.2534105828717824,55.00919857815923,-1.0537149806403026,-0,-9.131122166712302e-4,1,1,2019-01-01T08:00:00Z,AU10A
0,53.05996162435642,2.7554874306847177,0.27428090386907167,54.899168944406185,0.6464219327473788,-0,-0.00442272598150284,1,1,2019-01-01T09:00:00Z,AU10A
0,53.475555661380106,2.746157123971828,0.2821121444668843,54.66868545909067,1.2683896345432384,-0,0.0025255472511815924,1,1,2019-01-01T10:00:00Z,AU10A
0,53.55307479324544,2.7423527794160862,0.2842474284624541,54.62577918793967,1.3827500125670587,-0,0.002650943692345198,1,1,2019-01-01T11:00:00Z,AU10A
0,53.532924399089765,2.746157123971828,0.27807214174688233,54.66738608673752,1.3347310553663,-0,-0.0011077607890603858,1,1,2019-01-01T12:00:00Z,AU10A
0,53.457451345124795,2.7596086294317734,0.2652192453665213,54.62062581586411,1.3292838423473379,-0,0.0019310709786406477,1,1,2019-01-01T13:00:00Z,AU10A
0,53.48417808835358,2.746157123971828,0.2646347667015363,54.66490648318308,1.308847152421417,-0,-0.008053189980616882,1,1,2019-01-01T14:00:00Z,AU10A
0,53.475626162201024,2.7499667461262787,0.2621600662818332,54.70672490323298,1.254897756962719,-0,0.001810181849822623,1,1,2019-01-01T15:00:00Z,AU10A
0,53.506621003229434,2.7499667461262787,0.25913093201720594,54.70488551034801,1.3003842204209213,-0,-0.007812913430370827,1,1,2019-01-01T16:00:00Z,AU10A
0,53.557334166824134,2.732662986349105,0.26536945670862133,54.710274695722475,1.3082511300307877,-0,0.006101870711363588,1,1,2019-01-01T17:00:00Z,AU10A
0,53.53759233401597,2.7499667461262787,0.26762124598519665,54.70805486758354,1.3044718974348655,-0,0.007411069138675064,1,1,2019-01-01T18:00:00Z,AU10A
0,53.51554699856623,2.7288773356796527,0.26337285810090505,54.67003032825454,1.3048776342693875,-0,0.006143513620991303,1,1,2019-01-01T19:00:00Z,AU10A
0,53.48871137828378,2.7288773356796527,0.26159535125756844,54.66977782726306,1.2804597662196608,-0,0.005755769223188878,1,1,2019-01-01T20:00:00Z,AU10A
0,53.13276010889514,2.778803225390743,0.2541464283846232,54.8111891676266,0.8500440762348953,-0,-0.003816337960240279,1,1,2019-01-01T21:00:00Z,AU10A
0,52.667416081087794,2.7922230125348397,0.25470176390427424,54.99558874847074,0.209074883917212,-0,2.7369733048532296e-4,1,1,2019-01-01T22:00:00Z,AU10A
0,51.94330944955055,2.7746533614395092,0.2276838783752856,55.01356485957693,-0.5218713653062932,-0,-0.001414561655898705,1,1,2019-01-01T23:00:00Z,AU10A
0,51.747856080676144,2.80979266363017,0.24253627879208042,55.02166117284346,-0.7102328516620116,-0,0.003684144332747774,1,1,2019-01-02T00:00:00Z,AU10A
0,51.07623537742388,2.7746533614395092,0.2527483377521879,55.04410223652249,-1.4417818636632889,-0,-0.004179971748036415,1,1,2019-01-02T01:00:00Z,AU10A
0,51.02597277445278,2.80979266363017,0.26733519255701155,55.0447205557782,-1.473176444079063,-0,-0.003113866173233948,1,1,2019-01-02T02:00:00Z,AU10A
0,50.62013661142413,2.8273623147255007,0.26831115725797716,55.05108184152469,-1.8760994913478724,-0,0.004205418714831932,1,1,2019-01-02T03:00:00Z,AU10A
0,50.83990714486799,2.80979266363017,0.2817182075540768,55.04998755471077,-1.6750975066537466,-0,-0.006908447113145755,1,1,2019-01-02T04:00:00Z,AU10A
0,51.68227472991015,2.7922230125348397,0.28785056638841144,55.03105398783701,-0.8369495195743408,-0,-0.007457292206188626,1,1,2019-01-02T05:00:00Z,AU10A
0,51.67077669295505,2.7922230125348397,0.2808296181358848,55.028706307656854,-0.8528360856114359,-0,0.006299865308548647,1,1,2019-01-02T06:00:00Z,AU10A
0,52.295322807140785,2.80979266363017,0.2561647281560505,55.00260063310121,-0.15733307555099008,-0,0.0036831850646175113,1,1,2019-01-02T07:00:00Z,AU10A
0,52.86448228821594,2.7981313303227235,0.27646714575123793,54.93482862074261,0.4484685930186386,-0,0.0028492590261275375,1,1,2019-01-02T08:00:00Z,AU10A
