QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site
0,59.36996888576325,2.9516771104600705,0.27155948048928713,61.34654323513718,0.70717818527179,-0,-0.00363490467492511,1,1,2019-11-07T15:00:00Z,AU10A
0,59.29733289729214,3.1044175889756955,0.28672953546249746,61.27779661928462,0.8255589524493973,-0,0.011665379071313264,1,1,2019-11-07T16:00:00Z,AU10A
0,59.3557162342584,3.1723022460937518,0.30777758171520986,61.24280125732328,0.9746108507579725,-0,0.002828790555684524,1,1,2019-11-07T17:00:00Z,AU10A
0,59.30993575776603,3.189273410373266,0.3122460229041035,61.23476465543315,0.950953831534026,-0,0.0012446582680207818,1,1,2019-11-07T18:00:00Z,AU10A
0,59.295725365091286,3.2741292317708357,0.32209890331263513,61.19804668751274,1.0381312651338561,-0,0.011577740902888767,1,1,2019-11-07T19:00:00Z,AU10A
0,59.333158314014916,3.358985053168405,0.3390420208489921,61.15107848256744,1.2025308185357673,-0,-5.079547688797703e-4,1,1,2019-11-07T20:00:00Z,AU10A
0,58.65590398590119,3.0025906032986125,0.2755036768318513,61.33733064289402,0.03756873036151569,-0,0.008091539112427437,1,1,2019-11-07T21:00:00Z,AU10A
0,57.67462806434218,2.7922230125348397,0.3927557642791992,62.98847261640577,-2.9061533482750517,-0,-0.008223955532828064,1,1,2019-11-07T22:00:00Z,AU10A
0,55.51119905984617,2.794926035780275,0.37922883026053694,63.04985632447939,-5.125372202013141,-0,0.0024121428996335403,1,1,2019-11-07T23:00:00Z,AU10A
0,54.75689200884519,2.843587725844835,0.4922293627561087,63.34811984290596,-6.242130236018559,-0,0.002260765046378843,1,1,2019-11-08T00:00:00Z,AU10A
0,52.025880301659484,0.3858598303777091,0.19177252946158718,67.00541354458434,-14.774209703793357,-0,-0.01123623821529307,1,1,2019-11-08T01:00:00Z,AU10A
0,50.66051938982491,-1.078192061916663,0.05241959262312241,67.11785622179022,-17.592285025198137,-0,0.004336538692838454,1,1,2019-11-08T02:00:00Z,AU10A
0,50.26747863816487,-1.414203971623568,-0.03263633482817607,67.1404713291646,-18.26257993513756,-0,0.008019607342537594,1,1,2019-11-08T03:00:00Z,AU10A
0,50.83863031681423,-1.0061895098366118,0.12439796534588422,67.11669025959144,-17.412619148691643,-0,0.003971730731971768,1,1,2019-11-08T04:00:00Z,AU10A
0,52.19501232065108,0.14585132344420548,0.4202726993971372,67.04123873860593,-15.126850386422833,-0,0.0062025925148622985,1,1,2019-11-08T05:00:00Z,AU10A
