QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site,species
0,38.92127694129065,3.0330617034793104,0.6604514362467877,41.59383290652683,-0.30733785654165247,-0,0.007392158538058524,1,1,2019-01-01T00:00:00Z,AU2,cinereus
0,29.938627858503498,2.75011580973084,0.44716943409090215,30.28722913005914,1.9551313084972861,-0,-7.862044129329782e-4,1,1,2019-01-01T01:00:00Z,AU2,cinereus
0,29.960837999121647,2.7674205074687395,0.4539156231667464,30.286256232912564,1.992364705293079,-0,-0.004278054782033802,1,1,2019-01-01T02:00:00Z,AU2,cinereus
0,29.11503766392795,2.760696135548352,0.42504089105797555,29.516305270302425,1.9322115131285988,-0,0.0021761249873271105,1,1,2019-01-01T03:00:00Z,AU2,cinereus
0,29.352409029166978,2.762935775435554,0.4206136600481278,29.77465822994272,1.925458310876425,-0,-0.005385396264759645,1,1,2019-01-01T04:00:00Z,AU2,cinereus
0,28.55572797658862,2.7217529501071835,0.40142977172894934,28.992676854661674,1.8805970289995102,-0,0.002777271305687279,1,1,2019-01-01T05:00:00Z,AU2,cinereus
0,28.25108407048785,2.7367673979071157,0.4054131663640993,28.72035553319558,1.8638243421992684,-0,-0.0017415733638870279,1,1,2019-01-01T06:00:00Z,AU2,cinereus
0,27.395066435980688,2.7129386465725256,0.3913569969215349,27.89231995909195,1.823413737110283,-0,9.14389429380158e-4,1,1,2019-01-01T07:00:00Z,AU2,cinereus
0,27.89549267794419,2.7517557158439385,0.3999469128772285,28.44530532825962,1.7987291227334326,-0,0.0032670299178567674,1,1,2019-01-01T08:00:00Z,AU2,cinereus
0,27.828510481126777,2.7173422244481027,0.3957650640346785,28.446786330096806,1.707621427666229,-0,-0.004320116222852111,1,1,2019-01-01T09:00:00Z,AU2,cinereus
0,26.33131833091634,2.706346656519869,0.3597742626086444,27.045209145484552,1.6298730241147907,-0,0.002808555228162035,1,1,2019-01-01T10:00:00Z,AU2,cinereus
0,26.606648599595495,2.7428442493819554,0.3629103975379134,27.325498357110877,1.6619194957739398,-0,-8.35401445307582e-4,1,1,2019-01-01T11:00:00Z,AU2,cinereus
0,26.578957806723675,2.70854220489714,0.354757853056363,27.327937652854807,1.604540961899231,-0,2.6354381043081077e-4,1,1,2019-01-01T12:00:00Z,AU2,cinereus
0,25.939620516072665,2.7212761160805687,0.3332535143873011,26.757553001953493,1.5778714433844094,-0,-0.007781327571943386,1,1,2019-01-01T13:00:00Z,AU2,cinereus
0,26.246269376825502,2.7406208957159315,0.33692703322072,27.04122506899386,1.60532414624879,-0,0.0034140240780349274,1,1,2019-01-01T14:00:00Z,AU2,cinereus
0,26.27870805332558,2.7234837761179005,0.3296294493895194,27.041492816647256,1.6378900052929393,-0,-0.006820441886222106,1,1,2019-01-01T15:00:00Z,AU2,cinereus
0,26.28905419974963,2.7406208957159315,0.3230938388067004,27.040064623365858,1.6696691734001403,-0,-0.003152540107120849,1,1,2019-01-01T16:00:00Z,AU2,cinereus
0,26.606452453052967,2.7428442493819554,0.3301068862933904,27.324650882602732,1.6887757221210946,-0,0.005763211417705083,1,1,2019-01-01T17:00:00Z,AU2,cinereus
0,26.569754929731076,2.7428442493819554,0.33212771084171927,27.32460073815463,1.651731410730076,-0,0.004139319386632145,1,1,2019-01-01T18:00:00Z,AU2,cinereus
0,26.027533848678832,2.7212761160805687,0.325133329258235,26.758808960132,1.6549312654498598,-0,0.009936409919340417,1,1,2019-01-01T19:00:00Z,AU2,cinereus
0,26.27099773038972,2.706346656519869,0.32766528587449945,27.04318186913195,1.6089878385333036,-0,-0.0024906066301713103,1,1,2019-01-01T20:00:00Z,AU2,cinereus
0,26.26996307665322,2.706346656519869,0.32549247594136144,27.043727476332748,1.6027122144320558,-0,0.004377566467004268,1,1,2019-01-01T21:00:00Z,AU2,cinereus
0,28.89093137920503,2.760696135548352,0.36144916480562106,29.51444163296917,1.7703964875921216,-0,0.005340229386482154,1,1,2019-01-01T22:00:00Z,AU2,cinereus
0,28.61016846368814,2.7757069681846716,0.3641441958634432,29.252696431706802,1.7601646460020435,-0,0.00887015830056681,1,1,2019-01-01T23:00:00Z,AU2,cinereus
0,28.69474648294932,2.741209654048533,0.37211473716770327,29.25424661567402,1.8087025171909046,-0,8.922669652089432e-4,1,1,2019-01-02T00:00:00Z,AU2,cinereus
0,29.37151772171907,2.728382466074648,0.40384499221556225,29.77664151698296,1.9152683855598605,-0,0.004145293035383357,1,1,2019-01-02T01:00:00Z,AU2,cinereus
0,29.40210968485025,2.728382466074648,0.4157810034003281,29.776723226405704,1.9386548635780594,-0,-6.66942459097708e-4,1,1,2019-01-02T02:00:00Z,AU2,cinereus
0,29.66495610020913,2.782467902774953,0.4290677868500362,30.03130675917204,1.9777023972525025,-0,0.009347059709547523,1,1,2019-01-02T03:00:00Z,AU2,cinereus
0,29.40795137090587,2.745659120755101,0.4235429790754426,29.775615596323888,1.9616811738890938,-0,-0.007229257627469732,1,1,2019-01-02T04:00:00Z,AU2,cinereus
0,29.165951605468475,2.777958785746586,0.41995950473893023,29.515476870446296,2.000573682963603,-0,0.007900333066290344,1,1,2019-01-02T05:00:00Z,AU2,cinereus
0,28.88823708836741,2.723960996980464,0.4084972261043121,29.25653083623297,1.9432833685428959,-0,0.0038866544677156334,1,1,2019-01-02T06:00:00Z,AU2,cinereus
0,27.712323985690606,2.7323323406457973,0.39811250286810806,28.17034359625019,1.8690778562633754,-0,0.007122370954808943,1,1,2019-01-02T07:00:00Z,AU2,cinereus
