QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site,species
0,40.90933826914362,2.7483680585535764,0.41529259675319224,43.669390836110324,-0.4235446880631276,-0,-0.003432417103033991,1,1,2019-01-01T00:00:00Z,AU10,archeri
0,31.399184428147052,2.7584583111166023,0.43619695706326966,32.491401197536945,1.2289122093893825,-0,0.0011323752740959314,1,1,2019-01-01T01:00:00Z,AU10,archeri
0,31.178112945219333,2.773456975949453,0.4500630957604683,32.1983949359867,1.2965173973001747,-0,0.0065944921214571295,1,1,2019-01-01T02:00:00Z,AU10,archeri
0,30.56792907058908,2.7173422244481027,0.4385263665150827,31.59592154149901,1.2538477240758987,-0,-0.0030243370528921787,1,1,2019-01-01T03:00:00Z,AU10,archeri
0,31.198839402197038,2.773456975949453,0.4495444722495726,32.19829367126663,1.3178024120535126,-0,0.006655822576747905,1,1,2019-01-01T04:00:00Z,AU10,archeri
0,30.900967869092153,2.7367673979071157,0.4240942482043112,31.898493137382488,1.3106177158936192,-0,0.004530165518799922,1,1,2019-01-01T05:00:00Z,AU10,archeri
0,29.916790888434832,2.764475230701278,0.3936622972365723,30.976149097005212,1.2999758823429421,-0,0.011478842551379653,1,1,2019-01-01T06:00:00Z,AU10,archeri
0,28.90953537077268,2.7234837761179005,0.369886649143064,30.039385296401573,1.2230322089160115,-0,7.149924299576504e-4,1,1,2019-01-01T07:00:00Z,AU10,archeri
0,28.35587015733356,2.701960897467119,0.3708727176107193,29.412629754722936,1.2709460867639826,-0,0.0033824957030863523,1,1,2019-01-01T08:00:00Z,AU10,archeri
0,28.54949125633967,2.7212761160805687,0.36072081096926306,29.72448869020112,1.1816945741015372,-0,0.0038632971483250067,1,1,2019-01-01T09:00:00Z,AU10,archeri
0,25.523488259744894,2.6971096462673625,0.3017395912685224,26.85579031720387,1.0552638826461966,-0,0.007804114893667169,1,1,2019-01-01T10:00:00Z,AU10,archeri
0,25.532671338927877,2.6971096462673625,0.3010980455839042,26.854450626340366,1.0710313763689738,-0,0.0032009369019911915,1,1,2019-01-01T11:00:00Z,AU10,archeri
0,27.476775397663197,2.714663867362598,0.32825171859629343,28.78442764240276,1.0868415366612925,-0,-0.008081632634529434,1,1,2019-01-01T12:00:00Z,AU10,archeri
0,25.41740625927831,2.73105197482639,0.281456253179444,26.840655421452343,1.0367119839425762,-0,-0.010365424469654272,1,1,2019-01-01T13:00:00Z,AU10,archeri
0,25.48561321589156,2.6971096462673625,0.2800125342013895,26.852784442212254,1.0417535396379107,-0,0.00817234610736417,1,1,2019-01-01T14:00:00Z,AU10,archeri
0,27.508269250520396,2.714663867362598,0.3137229242971684,28.78388736762315,1.1306872038581912,-0,-0.00536437789551103,1,1,2019-01-01T15:00:00Z,AU10,archeri
0,27.51020754170343,2.714663867362598,0.30890456713945735,28.7829351686163,1.1438712332675778,-0,-0.010839559957303901,1,1,2019-01-01T16:00:00Z,AU10,archeri
0,27.881753890007396,2.7168661631529263,0.3212647009508618,29.093955525771065,1.1920500861172143,-0,-0.008650259678835592,1,1,2019-01-01T17:00:00Z,AU10,archeri
0,27.554604665643044,2.6975822457383414,0.3174142072742721,28.78656451727869,1.1497163024721413,-0,-0.0015081156436966836,1,1,2019-01-01T18:00:00Z,AU10,archeri
0,27.51861397281382,2.714663867362598,0.3154032734295529,28.783318206379338,1.1454820627139644,-0,-0.010925702346428423,1,1,2019-01-01T19:00:00Z,AU10,archeri
0,27.206405221675777,2.6953955815204176,0.30864093371997886,28.48174366840816,1.1071044707534152,-0,0.004311730314617179,1,1,2019-01-01T20:00:00Z,AU10,archeri
0,27.235826029996296,2.6953955815204176,0.3145250473970268,28.482327943998435,1.1294193426169508,-0,0.004949277504300298,1,1,2019-01-01T21:00:00Z,AU10,archeri
0,29.59573957887556,2.762234342929325,0.37346951354229524,30.66395209650033,1.3105605198400352,-0,0.009991791922311144,1,1,2019-01-01T22:00:00Z,AU10,archeri
0,29.525967378925372,2.727904470598463,0.36228908693600687,30.664841178402785,1.2347715980072291,-0,-0.008030013822234228,1,1,2019-01-01T23:00:00Z,AU10,archeri
0,29.877381191884936,2.7301175079487763,0.38019089804677697,30.97690386598436,1.2554375220414484,-0,-0.0050335862389068176,1,1,2019-01-02T00:00:00Z,AU10,archeri
0,30.882776127009617,2.7539881027342172,0.4159041599351575,31.896398031232152,1.3286387722342017,-0,-0.004176733657731635,1,1,2019-01-02T01:00:00Z,AU10,archeri
0,30.92183427270451,2.7367673979071157,0.426358817673935,31.897503147243814,1.3444854578548646,-0,-0.009745752160890131,1,1,2019-01-02T02:00:00Z,AU10,archeri
0,30.940604780013242,2.7367673979071157,0.4325802444150098,31.89835160005049,1.3470512659893497,-0,-6.109325344429983e-4,1,1,2019-01-02T03:00:00Z,AU10,archeri
0,30.988783701033903,2.7195466930800136,0.4398464903194559,31.90010013259675,1.363413055246774,-0,0.004970715950954219,1,1,2019-01-02T04:00:00Z,AU10,archeri
0,30.49464084448311,2.7151395427617726,0.42756161784707125,31.28902574519639,1.4968222437202616,-0,-0.0036292195187730414,1,1,2019-01-02T05:00:00Z,AU10,archeri
0,30.37282700378757,2.7323323406457973,0.424651394961181,31.288228047080793,1.3866379794389716,-0,0.005641922952410727,1,1,2019-01-02T06:00:00Z,AU10,archeri
0,29.297131694967455,2.7428442493819554,0.39296483392739145,30.35269669108963,1.2939147188340927,-0,3.9970049829740617e-4,1,1,2019-01-02T07:00:00Z,AU10,archeri
0,28.61605643349148,2.7212761160805687,0.37036498119554917,29.725041433451878,1.237505425635892,-0,0.004420709288687874,1,1,2019-01-02T08:00:00Z,AU10,archeri
0,28.84469245993465,2.7406208957159315,0.3626844565850042,30.036844135787454,1.1876811964114815,-0,-0.0018964331333912732,1,1,2019-01-02T09:00:00Z,AU10,archeri
0,27.480611047595353,2.714663867362598,0.341071784440073,28.785348693336758,1.0761861751756028,-0,-0.00733173799444975,1,1,2019-01-02T10:00:00Z,AU10,archeri
0,27.174431006608494,2.712463356756543,0.3456089343618896,28.48286174246598,1.0478463183060966,-0,0.010577368231089679,1,1,2019-01-02T11:00:00Z,AU10,archeri
0,25.566723395015977,2.6971096462673625,0.3191452175773597,26.85800267163341,1.0779901517408388,-0,0.008695000331726987,1,1,2019-01-02T12:00:00Z,AU10,archeri
0,25.343859463090048,2.7989366319444455,0.3123883578239314,26.833534279341183,0.9872066767294878,-0,0.009666781139888059,1,1,2019-01-02T13:00:00Z,AU10,archeri
0,25.343467832253463,2.73105197482639,0.3035238291133464,26.84568595241936,0.9256974573017427,-0,-3.8743175459199364e-4,1,1,2019-01-02T14:00:00Z,AU10,archeri
0,25.4143135326664,2.73105197482639,0.29958230799992647,26.846112673255327,0.9964049729347083,-0,0.0032655533028220773,1,1,2019-01-02T15:00:00Z,AU10,archeri
0,25.371052304747213,2.866821289062501,0.29706255914324337,26.81456809261187,1.1213019888632054,-0,0.004940953191391095,1,1,2019-01-02T16:00:00Z,AU10,archeri
0,25.46058204692526,2.917734781901043,0.3016951176943292,26.8019396610446,1.2755774715140906,-0,-8.954214267182792e-4,2,1,2019-01-02T17:00:00Z,AU10,archeri
0,25.372873060056534,2.8837924533420147,0.30014776348638167,26.810406592942428,1.1429417877019827,-0,0.0031693692677583485,1,1,2019-01-02T18:00:00Z,AU10,archeri
0,25.293952612889434,2.9516771104600705,0.3038803986824211,26.794690023897566,1.145597308337523,-0,0.0014619924319991817,1,1,2019-01-02T19:00:00Z,AU10,archeri
0,25.34582260334505,3.0025906032986125,0.3083773645863802,26.78472570764333,1.2484428029837509,-0,0.006867331430210122,2,1,2019-01-02T20:00:00Z,AU10,archeri
0,25.213430130516926,2.832878960503473,0.3008347245661613,26.82370956945107,0.9128217317458887,-0,0.008943065257297711,1,1,2019-01-02T21:00:00Z,AU10,archeri
0,29.973107562262364,2.747296369325027,0.40988781367213517,30.976941431944525,1.333342785310395,-0,2.3190066034084467e-4,1,1,2019-01-02T22:00:00Z,AU10,archeri
0,30.293634009249534,2.7323323406457973,0.4226490839190856,31.288327838902866,1.3067120454088186,-0,0.008277381664579586,1,1,2019-01-02T23:00:00Z,AU10,archeri
0,30.682504794507427,2.7517557158439385,0.43787813052830304,31.593378904369224,1.4065551001240335,-0,-0.003551624670143916,1,1,2019-01-03T00:00:00Z,AU10,archeri
0,31.8282257754119,2.741209654048533,0.4686343056585457,32.492619515773725,1.6175836939167265,-0,-0.009402085888602585,1,1,2019-01-03T01:00:00Z,AU10,archeri
0,32.099500766051825,2.741209654048533,0.49581703934693544,32.49355929380762,1.8612273702445852,-0,-0.009893283298838096,2,1,2019-01-03T02:00:00Z,AU10,archeri
0,31.8730753085137,2.73898762538794,0.49725540599358914,32.20193046019128,1.9082200118829153,-0,0.00465705583372511,2,1,2019-01-03T03:00:00Z,AU10,archeri
0,32.532365123476296,2.743433485350118,0.5210732062241102,32.785316911153856,1.9648452260198979,-0,0.004563265428564112,2,1,2019-01-03T04:00:00Z,AU10,archeri
0,32.52031227263774,2.726170835151884,0.5205669091451193,32.78614198638693,1.9377991106295744,-0,0.001975101628008069,2,1,2019-01-03T05:00:00Z,AU10,archeri
0,32.230192770031636,2.743433485350118,0.5185839532095604,32.78464635309756,1.6701507637227273,-0,2.4518535193385205e-4,1,1,2019-01-03T06:00:00Z,AU10,archeri
0,30.68739789532683,2.7345489701460206,0.46942665713680154,31.595442912699472,1.3598909441300129,-0,-0.0028136484933822814,1,1,2019-01-03T07:00:00Z,AU10,archeri
