QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site,species
0,36.77408869957298,2.769665602563915,0.31354173686856596,38.966140987878504,0.26119605728830053,-0,0.002875520101460083,1,1,2019-01-01T00:00:00Z,CU12,archeri
0,31.59480448569547,2.741209654048533,0.40014634857767256,32.49098924341169,1.445217974054398,-0,-3.394262997602482e-4,1,1,2019-01-01T01:00:00Z,CU12,archeri
0,31.592652862992956,2.741209654048533,0.40772257635508136,32.49064159711572,1.4449898622704538,-0,-0.009491518699855206,1,1,2019-01-01T02:00:00Z,CU12,archeri
0,31.2968505622132,2.73898762538794,0.4110470884080951,32.199122409079784,1.4191636078287917,-0,0.006505082284392394,1,1,2019-01-01T03:00:00Z,CU12,archeri
0,31.976336413337712,2.760696135548352,0.44607298362369324,32.781745214120576,1.5050349710549429,-0,0.004179380086906548,1,1,2019-01-01T04:00:00Z,CU12,archeri
0,31.987190703777827,2.760696135548352,0.45599151836689483,32.781847357908845,1.5083415182572373,-0,0.0017064447932084725,1,1,2019-01-01T05:00:00Z,CU12,archeri
0,31.163939429882035,2.7195466930800136,0.43268979495886506,31.899566543965385,1.5482232989969669,-0,0.003006485040847995,1,1,2019-01-01T06:00:00Z,CU12,archeri
0,30.11958237437491,2.7301175079487763,0.39709915289821585,30.977457373031733,1.4791585979397717,-0,-0.004015241546028392,1,1,2019-01-01T07:00:00Z,CU12,archeri
0,30.05235837607985,2.7301175079487763,0.3757583398000416,30.976303363210448,1.4375422295841749,-0,-0.007128048566018563,1,1,2019-01-01T08:00:00Z,CU12,archeri
0,29.695269671791422,2.727904470598463,0.35649977167618596,30.664647713188174,1.406385514475314,-0,-0.004358856949814083,1,1,2019-01-01T09:00:00Z,CU12,archeri
0,28.652939647736005,2.7041528878574095,0.3401461698460218,29.724372656732506,1.2938296747011027,-0,-0.0012559656862562996,1,1,2019-01-01T10:00:00Z,CU12,archeri
0,28.663104329942612,2.7212761160805687,0.346743599118844,29.72327807211488,1.3132825497920795,-0,0.0010762249973872429,1,1,2019-01-01T11:00:00Z,CU12,archeri
0,28.655011344507727,2.7212761160805687,0.34274434187870995,29.722797913140436,1.3123386325748343,-0,-0.0015934270056994215,1,1,2019-01-01T12:00:00Z,CU12,archeri
0,27.91231134264757,2.7168661631529263,0.31169559210206965,29.094651038131765,1.218165732914155,-0,0.004665142652455323,1,1,2019-01-01T13:00:00Z,CU12,archeri
0,27.880554954455153,2.7168661631529263,0.30787088282052366,29.093209505013412,1.2024484294278222,-0,-0.006107699653700394,1,1,2019-01-01T14:00:00Z,CU12,archeri
0,27.90249096074953,2.7168661631529263,0.3065482021055062,29.09482476766737,1.2090201627271788,-0,0.008963991402395344,2,1,2019-01-01T15:00:00Z,CU12,archeri
0,27.938723648633875,2.7168661631529263,0.3059396219050076,29.094814895610966,1.2458426634650734,-0,0.008992630805772617,2,1,2019-01-01T16:00:00Z,CU12,archeri
0,28.599176660285295,2.738399344303728,0.31062331880685,29.719585205684517,1.308456822588399,-0,-0.0010893424907525429,2,1,2019-01-01T17:00:00Z,CU12,archeri
0,28.29018024791133,2.7190702455757756,0.3070364355246491,29.406470712697875,1.299105803044435,-0,-0.003362457779839012,2,1,2019-01-01T18:00:00Z,CU12,archeri
0,28.29402415226324,2.7190702455757756,0.3069021152755119,29.407148779212818,1.2957113895180454,-0,0.0033321138326418698,2,1,2019-01-01T19:00:00Z,CU12,archeri
0,28.299408961663957,2.701960897467119,0.30504331434900206,29.40889770584928,1.2829889289459633,-0,0.004439909986832191,2,1,2019-01-01T20:00:00Z,CU12,archeri
0,28.637170982959944,2.7212761160805687,0.3096967148026394,29.722338636403606,1.3162572130594261,-0,0.010154534774789337,2,1,2019-01-01T21:00:00Z,CU12,archeri
