"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2019-07-01,182,0,-801230.161174843,-830959.916660647,-114019.208694887,-9238.23535237436,-1327.87557142112,-307.321286331782,-300.465827527933,-291.560960155193,-205.049047986883,-2.28034117013345
2019-07-01 01:00:00,182,60,-264114.443115494,-830941.369779384,-115466.075859867,-9065.69927355273,-1239.68588933246,-317.375688345352,-301.907232205581,-292.483683666088,-205.06772148018,-2.28034117013345
2019-07-01 02:00:00,182,120,-119507.597533243,-830833.80991029,-116911.048074685,-8889.0855977157,-1161.39850072992,-326.818407994156,-303.349469551466,-293.400865978195,-205.08675900348,-2.28034117013345
2019-07-01 03:00:00,182,180,-76834.3390316437,-830619.303226235,-118336.66138386,-8708.19421303601,-1092.22406767549,-335.622849250694,-304.781154043747,-294.305081335711,-205.106153320836,-2.28034117013345
2019-07-01 04:00:00,182,240,-55796.1306834089,-830285.180016577,-119732.861078592,-8522.69868237557,-1031.36823845577,-343.789662968061,-306.19810733886,-295.19369616313,-205.125895876173,-2.28034117013345
2019-07-01 05:00:00,182,300,-46824.1009533393,-829818.448216414,-121096.909499734,-8332.32076381892,-977.918087284479,-351.316021225772,-307.593760709013,-296.06268220729,-205.145977273945,-2.28034117013345
2019-07-01 06:00:00,182,360,-39361.3656215394,-829206.635455289,-122422.982914874,-8136.8280408557,-931.012271709321,-358.214338199462,-308.964876644811,-296.91024008265,-205.166387489203,-2.28034117013345
2019-07-01 07:00:00,182,420,-27895.3641261592,-828444.892716016,-123695.797802886,-7935.91391198845,-889.943910716448,-364.526483182588,-310.31578572273,-297.739444895811,-205.187116997915,-2.28034117013345
2019-07-01 08:00:00,182,480,-23744.0987932828,-827536.765225889,-124899.952702453,-7729.11922852644,-854.01607619273,-370.293389002023,-311.649733777573,-298.55270323281,-205.208157307905,-2.28034117013345
2019-07-01 09:00:00,182,540,-21922.9135782158,-826485.414528733,-126025.271761552,-7516.13569432792,-822.696912645828,-375.581453259743,-312.976703865109,-299.356696214223,-205.229501530524,-2.28034117013345
2019-07-01 10:00:00,182,600,-17664.1342258258,-825285.219121477,-127085.997063637,-7296.66849318884,-795.468443344827,-380.452376959909,-314.305100550924,-300.157079399411,-205.251144734385,-2.28034117013345
2019-07-01 11:00:00,182,660,-14941.2918348037,-823932.326295812,-128092.308889375,-7070.47596164346,-771.825117705223,-384.959232794217,-315.640897326623,-300.957948942817,-205.273083496898,-2.28034117013345
2019-07-01 12:00:00,182,720,-13097.0395522961,-822423.519859765,-129042.453777595,-6837.3663103515,-751.345186429878,-389.160590817164,-316.991775775315,-301.764459462501,-205.295315821406,-2.28034117013345
2019-07-01 13:00:00,182,780,-11523.0933646529,-820755.151164575,-129940.19264715,-6597.10146545444,-733.691492680831,-393.122812342367,-318.367921337882,-302.583311535292,-205.317841478745,-2.28034117013345
2019-07-01 14:00:00,182,840,-67.2177952307448,-591823.380476512,-130787.175260198,-6351.29447155808,-722.820401193068,-397.94339756693,-320.064127284324,-303.59996780948,-205.340688835939,-2.28034117013345
2019-07-01 15:00:00,182,900,-126.534442668474,-322730.764669174,-131575.115971913,-6095.50461593659,-708.73528343742,-401.455573003237,-321.484322457152,-304.439621041055,-205.363857910055,-2.28034117013345
2019-07-01 16:00:00,182,960,-174.3886168633,-178855.105214048,-132296.674752927,-5830.61113744925,-695.559271088391,-404.590088804276,-322.87007108999,-305.255061150819,-205.387312414657,-2.28034117013345
2019-07-01 17:00:00,182,1020,-215.452970560036,-110174.248885469,-132949.755061245,-5556.61045343965,-684.327326442994,-407.694561623324,-324.309232338135,-306.101699477012,-205.411053237774,-2.28034117013345
2019-07-01 18:00:00,182,1080,-251.953893391677,-74827.1843105475,-133531.34396979,-5273.17752803291,-674.921254657478,-410.861929990425,-325.822127350979,-306.992365617679,-205.435088663492,-2.28034117013345
2019-07-01 19:00:00,182,1140,-287.60809142339,-54684.1722235035,-134036.650351515,-4980.10439197905,-666.99829323397,-414.121404281531,-327.412622386272,-307.929534635758,-205.459428484109,-2.28034117013345
2019-07-01 20:00:00,182,1200,-320.573623647651,-42131.727368031,-134457.507740977,-4677.47076497307,-660.067769078146,-417.445086140636,-329.069719895385,-308.906410145535,-205.484081420977,-2.28034117013345
2019-07-01 21:00:00,182,1260,-351.442331768558,-33714.2547755041,-134788.114483477,-4365.98970473353,-653.709221132605,-420.795251302037,-330.780105368852,-309.914808515225,-205.509053813093,-2.28034117013345
2019-07-01 22:00:00,182,1320,-382.192358374041,-27734.1125793017,-135026.110602675,-4047.23565060476,-647.609459385361,-424.132687330218,-332.53032965756,-310.946525683788,-205.53434952004,-2.28034117013345
2019-07-01 23:00:00,182,1380,-413.148944715765,-23297.8451480513,-135173.188036646,-3723.81339214848,-641.629954317018,-427.437373980288,-334.312311540387,-311.99674377245,-205.559970527841,-2.28034117013345
2019-07-02,183,0,-484.550836792842,-17152.7745067372,-135152.728859825,-3077.71891938436,-630.123102147836,-433.951521561118,-337.962744616677,-314.148091729003,-205.612192492989,-2.28034117013345
2019-07-02 01:00:00,183,60,-540.318403522733,-14937.7258173296,-134962.123974128,-2764.27329359915,-624.897534518177,-437.213191799553,-339.841068031978,-315.255730742724,-205.638796149519,-2.28034117013345
2019-07-02 02:00:00,183,120,-623.691445370617,-13111.1345848225,-134646.840992291,-2464.36608739168,-620.25462557182,-440.523774032887,-341.764934261367,-316.391158162411,-205.665731862656,-2.28034117013345
2019-07-02 03:00:00,183,180,-716.574626830912,-11577.3428010178,-134197.044419635,-2183.52991127058,-616.184580162386,-443.87261423717,-343.730387390804,-317.552083324368,-205.693002785432,-2.28034117013345
2019-07-02 04:00:00,183,240,-814.398129430934,-10263.3513928502,-133606.924817576,-1927.17747441822,-612.68991750753,-447.255570620507,-345.735322448609,-318.73736536155,-205.720611539757,-2.28034117013345
2019-07-02 05:00:00,183,300,-910.754703675385,-9115.39191537848,-132876.877086804,-1699.81560228636,-609.687694958523,-450.647783325635,-347.772234935171,-319.942564514094,-205.748559885843,-2.28034117013345
2019-07-02 06:00:00,183,360,-996.076579432204,-8094.18611486044,-132012.57079193,-1504.17864401865,-607.024868182355,-454.005302763187,-349.828526079574,-321.160157711428,-205.776847937298,-2.28034117013345
2019-07-02 07:00:00,183,420,-1042.69881009303,-7170.48306013395,-131026.557472735,-1340.48914633999,-604.486393494523,-457.264596648773,-351.886240601974,-322.379403450049,-205.805473428931,-2.28034117013345
2019-07-02 08:00:00,183,480,-1062.20857628062,-6324.8096758945,-129930.67056982,-1206.8156329363,-601.966101018419,-460.391605524881,-353.934943396463,-323.594206996406,-205.834432066418,-2.28034117013345
2019-07-02 09:00:00,183,540,-1071.93852688104,-5547.79683457811,-128736.584119837,-1099.59233708648,-599.424509682502,-463.371983245561,-355.96923962684,-324.801567821373,-205.863718545788,-2.28034117013345
2019-07-02 10:00:00,183,600,-1076.76607615851,-4833.4317156889,-127458.204961879,-1014.55937242508,-596.868080615941,-466.206157332347,-357.987555421184,-326.000811072312,-205.893327259931,-2.28034117013345
2019-07-02 11:00:00,183,660,-1078.76935725581,-4177.49727744694,-126098.0277323,-947.53637827613,-594.359252191378,-468.913259182784,-359.993267187446,-327.194252816889,-205.923252965147,-2.28034117013345
2019-07-02 12:00:00,183,720,-1075.86329429574,-3578.81037056391,-124664.071800548,-894.806553510293,-591.944727440706,-471.509996720072,-361.989213808179,-328.383856387627,-205.953491048751,-2.28034117013345
2019-07-02 13:00:00,183,780,-1092.61813341238,-3039.02743338161,-123162.1748738,-853.472717210921,-589.777427859326,-474.04815076003,-363.987665191605,-329.57726206331,-205.984038190168,-2.28034117013345
2019-07-02 14:00:00,183,840,-1105.94468828878,-2561.51375302274,-121601.198384634,-820.965147101956,-587.831262831742,-476.527462754576,-365.987399449819,-330.773914214578,-206.014891889392,-2.28034117013345
2019-07-02 15:00:00,183,900,-1113.44549925181,-2151.81210897629,-119987.573852997,-795.330866573497,-586.112214561151,-478.956726609511,-367.989643939472,-331.974728851718,-206.046049769081,-2.28034117013345
2019-07-02 16:00:00,183,960,-1151.24836500445,-1814.68073724525,-118319.415889344,-775.044408071363,-584.610679497895,-481.339656075751,-369.994365916084,-333.179851343603,-206.077509605214,-2.28034117013345
2019-07-02 17:00:00,183,1020,-1166.09320536384,-1549.98168657383,-116620.26464131,-758.589962196388,-583.087129044562,-483.605178523201,-371.981651386636,-334.377468879727,-206.10926773712,-2.28034117013345
2019-07-02 18:00:00,183,1080,-1174.50492806115,-1351.36027780152,-114883.144922081,-744.934491876012,-581.426569903441,-485.714953967863,-373.93986248607,-335.560786028654,-206.141318476967,-2.28034117013345
2019-07-02 19:00:00,183,1140,-1192.13868526828,-1207.22270051589,-113106.233957181,-733.341622813039,-579.56397465269,-487.643557101018,-375.860529767796,-336.72492565168,-206.173654936069,-2.28034117013345
2019-07-02 20:00:00,183,1200,-1187.57469532275,-1104.23166383501,-111292.430165185,-723.186270498163,-577.405613237977,-489.354609455253,-377.732044298643,-337.863136246489,-206.206269090198,-2.28034117013345
