"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2020-07-01,183,0,22.4676891847527,22.6896979278814,22.9755028304887,23.2889830674671,23.6554965384027,23.9494802376777,24.3118487323174,24.518704961328,24.5387682821775,24.4601418305215
2020-07-01 01:00:00,183,60,23.9584453048137,23.2070853812262,23.1275313102304,23.3525335245267,23.6516343288859,23.9218587582963,24.2885869344123,24.5146158936759,24.5385457862448,24.4601418305215
2020-07-01 02:00:00,183,120,24.0824574380954,23.571712725195,23.4084021410528,23.4566831582037,23.6692296261466,23.9037405189352,24.2661929683874,24.5101925366934,24.5383092393709,24.4601418305215
2020-07-01 03:00:00,183,180,24.2213307575765,23.7307465809112,23.5785664662897,23.5679433207255,23.7056182774453,23.8971927401865,24.2454438190547,24.5054682549082,24.5380575797435,24.4601418305215
2020-07-01 04:00:00,183,240,24.3465823306603,23.8833150529729,23.7206947774113,23.6636335909922,23.7492240384121,23.9011177647632,24.2270688192324,24.5004904575457,24.5377898962875,24.4601418305215
2020-07-01 05:00:00,183,300,23.825572979082,23.8908028596909,23.7998346540863,23.7453547959095,23.7942954107908,23.9127070727078,24.2115173379875,24.4953168136787,24.5375054733067,24.4601418305215
2020-07-01 06:00:00,183,360,23.4825348664528,23.7501509463279,23.763515121179,23.7898558124024,23.8332692094664,23.9288180586891,24.1989355387281,24.490009126603,24.537203814818,24.4601418305215
2020-07-01 07:00:00,183,420,22.4093340167123,23.4991725292628,23.6620887978147,23.7952072477839,23.8588787451263,23.9452109301841,24.1891404538998,24.4846272101614,24.5368846471931,24.4601418305215
2020-07-01 08:00:00,183,480,21.6692277493027,23.0741876479905,23.4224608157539,23.7466628478982,23.8648662926635,23.9578185161924,24.181620457151,24.4792224048244,24.5365478988011,24.4601418305215
2020-07-01 09:00:00,183,540,21.436340614437,22.785844463161,23.1955614134852,23.6543749150961,23.8462976339176,23.9622012246549,24.1755722732178,24.4738319026786,24.5361936582209,24.4601418305215
