"dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
2019-07-01,182,0,25.3837120200008,24.7815704892861,24.6983760185819,24.9299169851972,25.2409142867742,25.525150918081,25.8888650245598,26.0788891709962,26.0993339383318,26.1998959561195
2019-07-01 01:00:00,182,60,25.9124689866238,25.0542474715498,24.9350906713165,25.0263817007951,25.2567422907931,25.5016342336662,25.8646172683353,26.0752379839466,26.0994389115786,26.1998959561195
2019-07-01 02:00:00,182,120,26.6503868346856,25.521821327901,25.2275380664846,25.1470132584848,25.2906485182499,25.4908609922374,25.8419093485678,26.0712414634141,26.0995296560971,26.1998959561195
2019-07-01 03:00:00,182,180,26.6800585450919,25.8078754694709,25.4856232869893,25.2919194821822,25.3436587927868,25.4930837701077,25.8216198284612,26.0669461883492,26.0996050990466,26.1998959561195
2019-07-01 04:00:00,182,240,26.2452691913849,25.859794062012,25.618147902882,25.4193714383021,25.4074816652603,25.5077473499862,25.8045192695682,26.0624130255911,26.0996643650037,26.1998959561195
2019-07-01 05:00:00,182,300,26.0374115028275,25.8072563816422,25.6446518556065,25.5026280363849,25.467428935184,25.5311120330081,25.7911007379564,26.0577134588622,26.0997068212989,26.1998959561195
2019-07-01 06:00:00,182,360,25.9514967002504,25.7871934750694,25.6559041540041,25.5522382643818,25.5156711795454,25.5577078083505,25.7813822523839,26.0529219760575,26.0997321018912,26.1998959561195
2019-07-01 07:00:00,182,420,24.5882859521806,25.5489255555407,25.5901909336587,25.5792200981871,25.5528209175462,25.5835845131965,25.7749689011283,26.0481071936577,26.0997401003034,26.1998959561195
2019-07-01 08:00:00,182,480,23.8110830567429,25.0729884047051,25.3313878637768,25.5410908680762,25.5705713371389,25.6056735741994,25.7712469910423,26.0433262456796,26.0997309355554,26.1998959561195
2019-07-01 09:00:00,182,540,23.5420063289767,24.7916313254155,25.1034572174656,25.451752710943,25.5600779384655,25.6187469283863,25.7693304472119,26.0386208954992,26.0997049037599,26.1998959561195
2019-07-01 10:00:00,182,600,23.0257865291357,24.5397960539548,24.9118495695445,25.3546526882974,25.5291995917198,25.6198807695061,25.7680666803854,26.0340122398253,26.0996624131728,26.1998959561195
2019-07-01 11:00:00,182,660,22.7541861536854,24.2732235083896,24.7076084530271,25.2491113791992,25.4853131354069,25.6097562124496,25.7663760819286,26.0294993429413,26.0996039048208,26.1998959561195
2019-07-01 12:00:00,182,720,22.711994345224,24.1184098916058,24.5499550288153,25.1425112458622,25.4316627885317,25.589757614155,25.7634214632283,26.0250632445999,26.099529780371,26.1998959561195
2019-07-01 13:00:00,182,780,22.3543912219346,23.9624701846181,24.4216499598465,25.0474741024473,25.3740211768806,25.561921775246,25.7586120388422,26.0206720453846,26.0994403471037,26.1998959561195
2019-07-01 14:00:00,182,840,22.1888956444391,23.7655535234499,24.2689408172566,24.9519247162079,25.3144418766782,25.528620945344,25.7516294408135,26.0162861669661,26.0993357819412,26.1998959561195
2019-07-01 15:00:00,182,900,20.2212667717499,22.7504743924024,23.8184628402276,24.8141274309062,25.2479382593485,25.4907859775403,25.7423467885208,26.011863097682,26.0992161171132,26.1998959561195
2019-07-01 16:00:00,182,960,19.5590573146221,22.1326621068364,23.1919383205918,24.5553816667437,25.1441071262346,25.44380626397,25.7305347550827,26.0073590290041,26.0990812208961,26.1998959561195
2019-07-01 17:00:00,182,1020,19.3447948666994,21.8052636529007,22.7402184566928,24.2777588649626,25.0029820769158,25.3795890296016,25.7153570954071,26.0027216299623,26.0989307981969,26.1998959561195
2019-07-01 18:00:00,182,1080,19.2744169536013,21.6261939435051,22.4327319995783,24.0324629114965,24.8479022164083,25.298000290421,25.6957196247278,25.9978805648937,26.0987643420385,26.1998959561195
2019-07-01 19:00:00,182,1140,19.201971425313,21.5092538791147,22.2093235875066,23.8280429841645,24.695001142234,25.2044823671427,25.6709370838141,25.9927500036502,26.0985810686254,26.1998959561195
2019-07-01 20:00:00,182,1200,19.1931785513054,21.4264895248718,22.0337133328162,23.6563826824081,24.5509736962608,25.1051217882547,25.6409222423548,25.9872392764888,26.0983798812782,26.1998959561195
2019-07-01 21:00:00,182,1260,19.4136641258676,21.4148357197304,21.9183766223735,23.5127688824399,24.4178576911427,25.0044566390952,25.6060470642382,25.9812632166938,26.0981593741565,26.1998959561195
2019-07-01 22:00:00,182,1320,20.1773786796353,21.5687842093919,21.9238993089138,23.4057251092694,24.2986510623825,24.9057693344443,25.5669519194456,25.9747487570335,26.0979178662538,26.1998959561195
