"dates","DOY","TIME","WC0cm","WC2.5cm","WC5cm","WC10cm","WC15cm","WC20cm","WC30cm","WC50cm","WC100cm","WC200cm"
2019-07-01,182,0,0.14943634564367,0.119986523527218,0.149694926944156,0.200260409562053,0.251555752385124,0.298418772834469,0.299860594714382,0.299923713036842,0.299998777853134,0.51971998470974
2019-07-01 01:00:00,182,60,0.157709102471445,0.119975704968632,0.149402975779949,0.200537457399992,0.253019055231487,0.296965317894146,0.299719406841824,0.299846401858875,0.299997498393802,0.51971998470974
2019-07-01 02:00:00,182,120,0.158564904564207,0.119967822156186,0.149122831266866,0.200831134489554,0.254375690591385,0.295621321406676,0.299574854003902,0.299767104532504,0.299996161619293,0.51971998470974
2019-07-01 03:00:00,182,180,0.159148055828225,0.119963617823014,0.148855040196911,0.201142351720361,0.255651866083891,0.294394920029815,0.299433172109331,0.299689926132922,0.299994768235141,0.51971998470974
2019-07-01 04:00:00,182,240,0.159941767878934,0.119963765132733,0.14860172055548,0.20147243343125,0.256851272358509,0.293277986287996,0.299295339519376,0.299615528840288,0.299993319789093,0.51971998470974
2019-07-01 05:00:00,182,300,0.160009223307147,0.119968687408193,0.148364267010595,0.201823423148833,0.257980478776561,0.292264071189214,0.299162521464475,0.299544683165187,0.299991818079187,0.51971998470974
2019-07-01 06:00:00,182,360,0.159929775468202,0.119978702632459,0.148142230804494,0.202197178838421,0.259040340769838,0.291343521070318,0.29903456006281,0.299477286736382,0.299990264984411,0.51971998470974
2019-07-01 07:00:00,182,420,0.162704669500069,0.119994126989419,0.147936188178103,0.202595798808456,0.260046252189516,0.29051518565849,0.298913719243906,0.299414809918252,0.299988662641511,0.51971998470974
2019-07-01 08:00:00,182,480,0.16357397040731,0.120014894641389,0.147748258645093,0.20302184256589,0.260989233193462,0.289764944584312,0.298797901434179,0.299355870928722,0.299987013117578,0.51971998470974
2019-07-01 09:00:00,182,540,0.164272890994645,0.120041005072595,0.147576651590627,0.203477729528541,0.261854335438109,0.289076125261758,0.298683826273385,0.299298310639935,0.299985317767777,0.51971998470974
2019-07-01 10:00:00,182,600,0.166112991428603,0.120072533009809,0.147419779316212,0.203965883891976,0.262652252084144,0.288445700459764,0.298572293461451,0.29924263192523,0.29998357766495,0.51971998470974
2019-07-01 11:00:00,182,660,0.166978377711723,0.120109454154761,0.147276894252518,0.204488740476407,0.263378219126202,0.287863236201427,0.298461550596003,0.299187666841367,0.299981793712441,0.51971998470974
2019-07-01 12:00:00,182,720,0.167271204370632,0.120151904724352,0.147146509614126,0.205049258800057,0.264035936410992,0.28732278585047,0.298351080868106,0.299133053120983,0.299979966531312,0.51971998470974
2019-07-01 13:00:00,182,780,0.168860070871959,0.120199968704837,0.14702756220818,0.20565046174339,0.264619931537491,0.286814275153121,0.298238859023725,0.299077439347004,0.299978096400307,0.51971998470974
2019-07-01 14:00:00,182,840,0.373534236126043,0.126103775486714,0.146919742638927,0.206293159165565,0.265027064266731,0.286280255166402,0.298107057516804,0.299009120987069,0.299976180634514,0.51971998470974
